base_p,n,B,G,rate_mode,utility_mode,instances,ratio_laminar_opt_min,ratio_laminar_opt_max,ratio_laminar_opt_mean,ratio_laminar_opt_median,ratio_laminar_opt_worst_instance,ratio_laminar_opt_best_instance,ratio_greedy_laminar_min,ratio_greedy_laminar_max,ratio_greedy_laminar_mean,ratio_greedy_laminar_median,ratio_greedy_laminar_worst_instance,ratio_greedy_laminar_best_instance,ratio_static_opt_min,ratio_static_opt_max,ratio_static_opt_mean,ratio_static_opt_median,ratio_static_opt_worst_instance,ratio_static_opt_best_instance,ratio_greedy_static_min,ratio_greedy_static_max,ratio_greedy_static_mean,ratio_greedy_static_median,ratio_greedy_static_worst_instance,ratio_greedy_static_best_instance
0.75,4,2,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,2028,2028,1.0,1.0,1.0,1.0,2028,2028,1.0,1.0,1.0,1.0,2028,2028,1.0,1.0,1.0,1.0,2028,2028
0.75,4,2,3,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2031,2031,1.0,1.0,1.0,1.0,2031,2031,0.9999999999999999,1.0,1.0,1.0,2033,2031,1.0,1.0000000000000002,1.0,1.0,2031,2033
0.75,4,3,2,beta_bimodal,flat,3,0.9959078816159483,1.0,0.9986359605386493,1.0,2048,2046,0.9612010779528535,1.0,0.9867052681776843,0.9989147265801996,2046,2047,0.9612010779528535,1.0,0.9853427090721047,0.9948270492634607,2046,2047,1.0,1.0000000000000002,1.0,1.0,2046,2048
0.75,4,3,2,beta_bimodal,log_uniform,3,0.9963954690153161,1.0,0.998798489671772,1.0,2049,2050,0.9542946642234588,0.9999999999999998,0.9844687428299314,0.9991115642663355,2049,2050,0.9508548795377467,1.0,0.9833221479346941,0.9991115642663355,2049,2050,0.9999999999999998,1.0,1.0,1.0,2050,2049
0.75,4,3,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,2040,2040,0.8727272727272727,0.8727272727272727,0.8727272727272727,0.8727272727272727,2040,2040,0.8727272727272727,0.8727272727272727,0.8727272727272727,0.8727272727272727,2040,2040,1.0,1.0,1.0,1.0,2040,2040
0.75,4,3,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2043,2043,0.9416885289351276,1.0,0.966601842190629,0.9581169976367591,2044,2045,0.9416885289351274,1.0,0.9666018421906287,0.958116997636759,2044,2045,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,2045,2043
0.75,4,3,3,beta_bimodal,flat,3,0.9945251371063301,1.0,0.998128637798013,0.9998607762877089,2059,2060,0.9816587229882946,1.0,0.9938649095629518,0.9999360057005605,2059,2060,0.9762842760715585,0.9999999999999999,0.9920270223231173,0.9997967908977934,2059,2060,1.0,1.0000000000000002,1.0,1.0,2058,2060
0.75,4,3,3,beta_bimodal,log_uniform,3,0.9998087928527803,1.0,0.999936243546076,0.9999999377854478,2063,2062,0.9984051602599929,1.0,0.9994659961408389,0.9999928281625236,2063,2062,0.9982142580575301,1.0,0.9994023413353158,0.9999927659484175,2063,2062,1.0,1.0000000000000002,1.0,1.0000000000000002,2062,2061
0.75,4,3,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,2052,2052,0.8727272727272727,0.8727272727272727,0.8727272727272727,0.8727272727272727,2052,2052,0.8727272727272727,0.8727272727272727,0.8727272727272727,0.8727272727272727,2052,2052,1.0,1.0,1.0,1.0,2052,2052
0.75,4,3,3,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2055,2055,0.9472000375754704,0.9613779101619656,0.9565717375407229,0.9611372648847326,2057,2056,0.9472000375754701,0.9613779101619654,0.9565717375407227,0.9611372648847326,2057,2056,1.0,1.0000000000000002,1.0,1.0000000000000002,2055,2056
0.75,5,2,2,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,2070,2070,0.9971818842837388,1.0,0.9990606280945794,0.9999999999999996,2070,2072,0.9971818842837387,1.0,0.9990606280945795,0.9999999999999998,2070,2072,0.9999999999999998,1.0000000000000002,1.0,1.0,2071,2070
0.75,5,2,2,beta_bimodal,log_uniform,3,1.0,1.0,1.0,1.0,2073,2073,0.9696777284042657,1.0,0.9898925761347552,1.0,2073,2074,0.9696777284042658,1.0000000000000002,0.9898925761347553,1.0,2073,2074,0.9999999999999998,1.0,0.9999999999999999,0.9999999999999999,2074,2075
0.75,5,2,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,2064,2064,1.0,1.0,1.0,1.0,2064,2064,1.0,1.0,1.0,1.0,2064,2064,1.0,1.0,1.0,1.0,2064,2064
0.75,5,2,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2067,2067,1.0,1.0,1.0,1.0,2067,2067,0.9999999999999999,1.0,1.0,1.0,2067,2068,1.0,1.0000000000000002,1.0,1.0,2068,2067
0.75,5,2,3,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,2082,2082,0.9875331801285256,0.9999999999999998,0.9956572215547211,0.9994384845356377,2084,2082,0.9875331801285261,0.9999999999999996,0.9956572215547211,0.9994384845356379,2084,2082,0.9999999999999996,1.0000000000000002,0.9999999999999999,0.9999999999999998,2084,2082
0.75,5,2,3,beta_bimodal,log_uniform,3,1.0,1.0,1.0,1.0,2085,2085,0.9915206902070598,0.9999999999999999,0.9962379805503364,0.9971932514439497,2085,2086,0.9915206902070599,1.0,0.9962379805503364,0.9971932514439497,2085,2086,0.9999999999999999,1.0,1.0,0.9999999999999999,2085,2087
0.75,5,2,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,2076,2076,1.0,1.0,1.0,1.0,2076,2076,1.0,1.0,1.0,1.0,2076,2076,1.0,1.0,1.0,1.0,2076,2076
0.75,5,2,3,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2079,2079,1.0,1.0,1.0,1.0,2079,2079,0.9999999999999997,1.0000000000000002,1.0,0.9999999999999999,2079,2080,0.9999999999999999,1.0000000000000002,1.0,1.0000000000000002,2080,2079
0.75,5,3,2,beta_bimodal,flat,3,0.996799599682212,1.0,0.9988134063103306,0.9996406192487799,2094,2096,0.99676666349758,1.0,0.9988620957592147,0.9998196237800643,2094,2096,0.9935766111509619,0.9999999999999998,0.9976789730011824,0.9994603078525854,2094,2096,1.0,1.0000000000000002,1.0,1.0000000000000002,2094,2095
0.75,5,3,2,beta_bimodal,log_uniform,3,0.9875100096190668,1.0,0.9947859007143395,0.9968476925239516,2097,2098,0.9937470962905324,0.9999999999999998,0.9974445104189273,0.9985864349662498,2097,2098,0.9813352046167831,0.9999999999999998,0.9922579293662026,0.995438583481825,2097,2098,1.0,1.0000000000000002,1.0,1.0,2098,2097
0.75,5,3,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,2088,2088,0.8727272727272727,0.8727272727272727,0.8727272727272727,0.8727272727272727,2088,2088,0.8727272727272727,0.8727272727272727,0.8727272727272727,0.8727272727272727,2088,2088,1.0,1.0,1.0,1.0,2088,2088
0.75,5,3,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2091,2091,0.9488824716040374,0.9738075464157918,0.9591273053457453,0.9546918980174068,2092,2091,0.9488824716040373,0.9738075464157918,0.9591273053457452,0.9546918980174066,2092,2091,1.0,1.0000000000000002,1.0,1.0000000000000002,2091,2092
0.75,5,3,3,beta_bimodal,flat,3,0.9886512713796193,0.9902879357226366,0.9895868445864928,0.9898213266572228,2108,2106,0.9512238232112472,0.9963135172780571,0.9707616500900961,0.9647476097809841,2107,2106,0.9415416266389123,0.9866372563578466,0.9606592779890591,0.9537989509704189,2107,2106,0.9999999999999998,1.0,1.0,1.0,2108,2106
0.75,5,3,3,beta_bimodal,log_uniform,3,0.9977249575441839,1.0,0.9992258004330338,0.9999524437549177,2110,2111,0.912758231410332,0.9999788154817367,0.9653371005522094,0.9832742547645593,2111,2109,0.9127582314103322,0.9999312602441103,0.9645755852479004,0.9810372640892588,2111,2109,0.9999999999999998,1.0000000000000002,1.0,1.0000000000000002,2111,2109
0.75,5,3,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,2100,2100,0.8727272727272727,0.8727272727272727,0.8727272727272727,0.8727272727272727,2100,2100,0.8727272727272727,0.8727272727272727,0.8727272727272727,0.8727272727272727,2100,2100,1.0,1.0,1.0,1.0,2100,2100
0.75,5,3,3,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2103,2103,0.9481373247915486,0.9888617910505122,0.9673821387452012,0.9651473003935427,2104,2103,0.9481373247915487,0.9888617910505124,0.9673821387452012,0.9651473003935425,2104,2103,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999999,2103,2105
0.75,6,2,2,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,2118,2118,0.9636094804322426,1.0,0.9795695160741351,0.975099067790163,2119,2118,0.963609480432242,1.0000000000000002,0.9878698268107473,0.9999999999999997,2119,2118,0.9750990677901632,1.0000000000000004,0.9916996892633879,0.9999999999999999,2120,2119
0.75,6,2,2,beta_bimodal,log_uniform,3,1.0,1.0,1.0,1.0,2121,2121,0.9834985221731277,1.0,0.9944995073910426,1.0,2121,2122,0.9422233482090108,0.997446622852453,0.9743894977448638,0.9834985221731275,2123,2122,1.0000000000000002,1.061319486405014,1.0212931333257922,1.0025599135723624,2121,2123
0.75,6,2,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,2112,2112,1.0,1.0,1.0,1.0,2112,2112,1.0,1.0,1.0,1.0,2112,2112,1.0,1.0,1.0,1.0,2112,2112
0.75,6,2,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2115,2115,0.9999999999999999,1.0,1.0,1.0,2117,2115,0.9999999999999996,1.0000000000000002,0.9999999999999999,0.9999999999999998,2115,2116,0.9999999999999998,1.0000000000000004,1.0,1.0000000000000002,2116,2115
0.75,6,2,3,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,2130,2130,0.960919064987415,1.0,0.9795562804323493,0.9777497763096327,2131,2130,0.9609190649874153,0.9999999999999998,0.9795562804323491,0.9777497763096323,2131,2130,0.9999999999999997,1.0000000000000004,1.0000000000000002,1.0000000000000002,2131,2132
0.75,6,2,3,beta_bimodal,log_uniform,3,1.0,1.0,1.0,1.0,2133,2133,0.9845296938428336,1.0,0.9948432312809444,0.9999999999999998,2133,2134,0.9845296938428334,1.0000000000000002,0.9948432312809445,1.0,2133,2135,0.9999999999999997,1.0000000000000002,0.9999999999999999,1.0,2135,2133
0.75,6,2,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,2124,2124,1.0,1.0,1.0,1.0,2124,2124,1.0,1.0,1.0,1.0,2124,2124,1.0,1.0,1.0,1.0,2124,2124
0.75,6,2,3,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2127,2127,1.0,1.0,1.0,1.0,2127,2127,0.9999999999999997,1.0000000000000004,1.0,0.9999999999999998,2127,2128,0.9999999999999996,1.0000000000000002,1.0,1.0000000000000002,2128,2127
0.75,6,3,2,beta_bimodal,flat,3,0.9813708862088952,1.0,0.9908332017907272,0.9911287191632866,2144,2142,0.9884807407927397,0.9999999999999999,0.9941344175475916,0.9939225118500351,2144,2142,0.9700662205921962,0.9999999999999999,0.9850571222365593,0.9851051461174817,2144,2142,1.0,1.0000000000000002,1.0,1.0,2142,2143
0.75,6,3,2,beta_bimodal,log_uniform,3,0.9795160307911348,0.999992080711912,0.9930419389687404,0.9996177054031744,2147,2145,0.9912905593282499,1.0,0.9970595355845161,0.9998880474252982,2147,2145,0.9709849940339315,0.9999920807119118,0.9901609567910601,0.9995057956273371,2147,2145,0.9999999999999999,1.0000000000000002,1.0,1.0,2147,2145
0.75,6,3,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,2136,2136,0.8727272727272727,0.8727272727272727,0.8727272727272727,0.8727272727272727,2136,2136,0.8727272727272727,0.8727272727272727,0.8727272727272727,0.8727272727272727,2136,2136,1.0,1.0,1.0,1.0,2136,2136
0.75,6,3,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2139,2139,0.9337716836570209,0.9497162738744153,0.9436764857233307,0.9475414996385559,2139,2141,0.9337716836570207,0.9497162738744149,0.9436764857233305,0.9475414996385559,2139,2141,1.0,1.0000000000000004,1.0000000000000002,1.0000000000000002,2140,2141
0.75,6,3,3,beta_bimodal,flat,3,0.9832228372783539,1.0,0.994407612426118,1.0,2155,2154,0.9551318257443332,1.0,0.9850439419147777,0.9999999999999999,2155,2154,0.9391074236831973,1.0,0.9797024745610656,0.9999999999999997,2155,2156,0.9999999999999999,1.0000000000000002,1.0000000000000002,1.0000000000000002,2156,2154
0.75,6,3,3,beta_bimodal,log_uniform,3,0.9983403435316228,1.0,0.9994467811772076,1.0,2158,2157,0.9971222491686658,0.9999999999999999,0.9988275222726425,0.9993603176492617,2158,2157,0.9954673687780701,0.9999999999999997,0.9982758954757772,0.9993603176492619,2158,2157,0.9999999999999998,1.0000000000000002,1.0,1.0,2159,2157
0.75,6,3,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,2148,2148,0.8727272727272727,0.8727272727272727,0.8727272727272727,0.8727272727272727,2148,2148,0.8727272727272727,0.8727272727272727,0.8727272727272727,0.8727272727272727,2148,2148,1.0,1.0,1.0,1.0,2148,2148
0.75,6,3,3,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2151,2151,0.9288299229637401,0.9838917104544168,0.9526902528948584,0.9453491252664186,2151,2152,0.9288299229637403,0.9838917104544168,0.9526902528948585,0.9453491252664187,2151,2152,0.9999999999999998,1.0,0.9999999999999999,0.9999999999999998,2151,2152
0.8,4,2,2,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,2166,2166,1.0,1.0,1.0,1.0,2166,2166,0.9999999999999997,1.0,0.9999999999999999,0.9999999999999999,2168,2167,1.0,1.0000000000000002,1.0,1.0000000000000002,2167,2166
0.8,4,2,2,beta_bimodal,log_uniform,3,1.0,1.0,1.0,1.0,2169,2169,1.0,1.0,1.0,1.0,2169,2169,1.0,1.0,1.0,1.0,2169,2169,1.0,1.0,1.0,1.0,2169,2169
0.8,4,2,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,2160,2160,1.0,1.0,1.0,1.0,2160,2160,1.0,1.0,1.0,1.0,2160,2160,1.0,1.0,1.0,1.0,2160,2160
0.8,4,2,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2163,2163,1.0,1.0,1.0,1.0,2163,2163,0.9999999999999998,1.0,1.0,1.0,2164,2163,1.0,1.0000000000000002,1.0,1.0,2163,2164
0.8,4,2,3,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,2178,2178,0.9999999999999999,1.0,1.0,1.0,2180,2178,1.0,1.0,1.0,1.0,2178,2178,0.9999999999999999,1.0,1.0,1.0,2180,2178
0.8,4,2,3,beta_bimodal,log_uniform,3,1.0,1.0,1.0,1.0,2181,2181,0.9999999999999998,1.0,1.0,1.0,2183,2181,0.9999999999999998,1.0000000000000002,1.0,1.0,2182,2181,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999998,2181,2182
0.8,4,2,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,2172,2172,1.0,1.0,1.0,1.0,2172,2172,1.0,1.0,1.0,1.0,2172,2172,1.0,1.0,1.0,1.0,2172,2172
0.8,4,2,3,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2175,2175,1.0,1.0,1.0,1.0,2175,2175,0.9999999999999998,1.0000000000000002,1.0,1.0,2175,2177,0.9999999999999998,1.0000000000000002,1.0,1.0,2177,2175
0.8,4,3,2,beta_bimodal,flat,3,0.998140130039269,1.0,0.9993800433464229,1.0,2191,2190,0.9981558997655361,1.0,0.9993852999218452,0.9999999999999997,2191,2192,0.9962994595914357,0.9999999999999999,0.9987664865304784,0.9999999999999997,2191,2192,1.0,1.0000000000000002,1.0,1.0,2190,2192
0.8,4,3,2,beta_bimodal,log_uniform,3,0.9990193105893234,1.0,0.9996553416696424,0.9999467144196038,2195,2193,0.9938274000047446,0.9999819673649017,0.9978181959051443,0.9996452203457866,2193,2194,0.9938274000047446,0.9999286827453849,0.9974736538712966,0.9986648788637602,2193,2194,0.9999999999999999,1.0,1.0,1.0,2195,2193
0.8,4,3,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,2184,2184,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,2184,2184,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,2184,2184,1.0,1.0,1.0,1.0,2184,2184
0.8,4,3,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2187,2187,0.9626734212658071,0.9784608946831386,0.9711610306785335,0.9723487760866553,2187,2189,0.9626734212658071,0.9784608946831389,0.9711610306785338,0.9723487760866554,2187,2189,0.9999999999999997,1.0,0.9999999999999999,0.9999999999999999,2189,2187
0.8,4,3,3,beta_bimodal,flat,3,0.9999991652298276,1.0,0.9999995690492672,0.9999995419179742,2204,2203,0.9999922865220874,0.9999999999999999,0.9999974107453963,0.9999999457141014,2202,2203,0.9999918284435948,0.9999999999999997,0.9999969797958562,0.9999991109439742,2202,2203,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,2202,2202
0.8,4,3,3,beta_bimodal,log_uniform,3,0.999832905330265,1.0,0.999944301776755,1.0,2206,2205,0.9951352642821226,0.9999999999999998,0.9982999477735652,0.9997645790385732,2207,2205,0.9951352642821225,0.9999999999999998,0.9982442626628497,0.9995975237064264,2207,2205,0.9999999999999996,1.0000000000000002,1.0,1.0,2206,2207
0.8,4,3,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,2196,2196,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,2196,2196,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,2196,2196,1.0,1.0,1.0,1.0,2196,2196
0.8,4,3,3,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2199,2199,0.9266654571316107,0.9667348318235034,0.952930670300364,0.9653917219459781,2201,2199,0.9266654571316106,0.9667348318235034,0.952930670300364,0.9653917219459782,2201,2199,0.9999999999999999,1.0000000000000002,1.0,1.0,2200,2201
0.8,5,2,2,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,2214,2214,0.9999999999999998,1.0,1.0,1.0,2216,2214,0.9999999999999999,1.0,1.0,0.9999999999999999,2214,2215,0.9999999999999999,1.0000000000000002,1.0,1.0,2216,2214
0.8,5,2,2,beta_bimodal,log_uniform,3,1.0,1.0,1.0,1.0,2217,2217,1.0,1.0,1.0,1.0,2217,2217,0.9999999999999997,1.0,0.9999999999999999,1.0,2217,2218,1.0,1.0000000000000002,1.0,1.0,2218,2217
0.8,5,2,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,2208,2208,1.0,1.0,1.0,1.0,2208,2208,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,2208,2208,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,2208,2208
0.8,5,2,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2211,2211,1.0,1.0,1.0,1.0,2211,2211,0.9999999999999998,1.0,0.9999999999999999,0.9999999999999999,2212,2211,1.0,1.0000000000000002,1.0,1.0000000000000002,2211,2212
0.8,5,2,3,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,2226,2226,1.0,1.0,1.0,1.0,2226,2226,0.9999999999999999,1.0000000000000004,1.0000000000000002,1.0,2226,2228,0.9999999999999997,1.0000000000000002,0.9999999999999999,1.0,2228,2226
0.8,5,2,3,beta_bimodal,log_uniform,3,1.0,1.0,1.0,1.0,2229,2229,1.0,1.0,1.0,1.0,2229,2229,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999999,2230,2231,0.9999999999999999,1.0000000000000002,1.0000000000000002,1.0000000000000002,2231,2229
0.8,5,2,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,2220,2220,1.0,1.0,1.0,1.0,2220,2220,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,2220,2220,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,2220,2220
0.8,5,2,3,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2223,2223,0.9999999999999999,1.0,1.0,1.0,2223,2224,0.9999999999999997,1.0,0.9999999999999999,0.9999999999999999,2223,2225,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,2225,2223
0.8,5,3,2,beta_bimodal,flat,3,0.9991524889711683,1.0,0.9997174963237226,1.0,2239,2238,0.9966928430695765,1.0,0.9986945950919761,0.9993909422063516,2239,2238,0.9958481348927171,0.9999999999999999,0.9984130256996896,0.9993909422063517,2239,2238,0.9999999999999999,1.0000000000000004,1.0000000000000002,1.0000000000000002,2240,2239
0.8,5,3,2,beta_bimodal,log_uniform,3,1.0,1.0,1.0,1.0,2241,2241,0.8852348613567166,0.9999413489916225,0.9590623934330936,0.9920109699509418,2243,2242,0.8852348613567168,0.9999413489916223,0.9590623934330935,0.9920109699509416,2243,2242,0.9999999999999999,1.0000000000000002,1.0000000000000002,1.0000000000000002,2243,2241
0.8,5,3,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,2232,2232,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,2232,2232,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,2232,2232,1.0,1.0,1.0,1.0,2232,2232
0.8,5,3,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2235,2235,0.9675720413878113,0.9824218558076689,0.9733573082586572,0.9700780275804912,2237,2236,0.9675720413878114,0.9824218558076688,0.9733573082586572,0.9700780275804912,2237,2236,0.9999999999999999,1.0000000000000002,1.0,1.0,2237,2236
0.8,5,3,3,beta_bimodal,flat,3,0.995957456095696,1.0,0.998020378604268,0.9981036797171081,2252,2250,0.9811539231430851,0.9960918376389812,0.9878405130648499,0.9862757784124829,2250,2251,0.9811539231430852,0.9942029284836433,0.9858818556344091,0.9822887152764989,2250,2251,0.9999999999999999,1.0000000000000002,1.0,1.0,2250,2251
0.8,5,3,3,beta_bimodal,log_uniform,3,0.9979985249437772,0.999999772534511,0.9993216002913429,0.9999665033957403,2253,2255,0.9788375225051195,1.0,0.992938764053369,0.9999787696549876,2253,2254,0.9768784036197307,0.9999785421943276,0.9922744830699329,0.9999665033957403,2253,2255,0.9999999999999998,1.0000000000000002,1.0,1.0,2253,2255
0.8,5,3,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,2244,2244,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,2244,2244,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,2244,2244,1.0,1.0,1.0,1.0,2244,2244
0.8,5,3,3,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2247,2247,0.9596725422834861,0.9910783415776104,0.9786732972713758,0.985269007953031,2249,2247,0.9596725422834862,0.9910783415776104,0.9786732972713758,0.985269007953031,2249,2247,0.9999999999999999,1.0,1.0,1.0,2249,2247
0.8,6,2,2,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,2262,2262,0.8062328674836468,1.0,0.9354109558278823,1.0,2262,2263,0.9999999999999998,1.0,0.9999999999999999,0.9999999999999998,2262,2264,0.806232867483647,1.0000000000000002,0.9354109558278824,1.0,2262,2263
0.8,6,2,2,beta_bimodal,log_uniform,3,1.0,1.0,1.0,1.0,2265,2265,0.9811358934127341,1.0,0.9937119644709114,1.0,2266,2265,0.9811358934127342,1.0000000000000002,0.9937119644709114,0.9999999999999998,2266,2265,0.9999999999999998,1.0000000000000002,1.0,0.9999999999999999,2265,2267
0.8,6,2,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,2256,2256,1.0,1.0,1.0,1.0,2256,2256,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,2256,2256,0.9999999999999998,0.9999999999999998,0.9999999999999997,0.9999999999999998,2256,2256
0.8,6,2,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2259,2259,1.0,1.0,1.0,1.0,2259,2259,0.9999999999999999,1.0000000000000002,1.0,1.0,2260,2261,0.9999999999999999,1.0000000000000002,1.0,1.0,2261,2260
0.8,6,2,3,beta_bimodal,flat,3,1.0,1.0,1.0,1.0,2274,2274,0.9971991579592419,1.0,0.9982396663431308,0.9975198410701502,2275,2276,0.9971991579592422,1.0,0.9982396663431308,0.99751984107015,2275,2276,0.9999999999999997,1.0000000000000002,1.0,1.0,2275,2274
0.8,6,2,3,beta_bimodal,log_uniform,3,1.0,1.0,1.0,1.0,2277,2277,1.0,1.0,1.0,1.0,2277,2277,1.0,1.0000000000000002,1.0,1.0,2277,2279,0.9999999999999999,1.0,1.0,1.0,2279,2277
0.8,6,2,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,2268,2268,1.0,1.0,1.0,1.0,2268,2268,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,2268,2268,0.9999999999999998,0.9999999999999998,0.9999999999999997,0.9999999999999998,2268,2268
0.8,6,2,3,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2271,2271,0.9999999999999999,1.0,1.0,1.0,2272,2271,0.9999999999999999,1.0,1.0,1.0,2271,2272,0.9999999999999999,1.0000000000000002,1.0,1.0,2272,2271
0.8,6,3,2,beta_bimodal,flat,3,0.981146597617677,0.9999759733769745,0.9934768944130828,0.9993081122445968,2287,2286,0.9758999009635055,1.0,0.9919666336545019,1.0,2287,2286,0.9575008674457713,0.9978879562481295,0.9843337569775984,0.9976124472388946,2287,2286,1.0,1.0020924364461672,1.0012640532102173,1.0016997231844844,2287,2286
0.8,6,3,2,beta_bimodal,log_uniform,3,0.9755663583058227,1.0,0.9914935710939979,0.9989143549761711,2289,2291,0.9761057683242946,0.9991760440369066,0.9890387694773102,0.9918344960707296,2291,2290,0.9676003673738124,0.9980912935367688,0.980599143078292,0.9761057683242945,2289,2290,1.0,1.0000000000000002,1.0,1.0000000000000002,2290,2289
0.8,6,3,2,homogeneous,flat,3,1.0,1.0,1.0,1.0,2280,2280,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,2280,2280,0.8522727272727274,0.8522727272727274,0.8522727272727274,0.8522727272727274,2280,2280,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,2280,2280
0.8,6,3,2,homogeneous,log_uniform,3,1.0,1.0,1.0,1.0,2283,2283,0.9350704411477988,0.948833626243494,0.9437502196816379,0.947346591653621,2285,2283,0.9350704411477988,0.9488336262434939,0.943750219681638,0.9473465916536212,2285,2283,0.9999999999999998,1.0000000000000002,1.0,1.0,2284,2283
0.8,6,3,3,beta_bimodal,flat,3,0.9912193578505271,0.9978483323107785,0.9935135432344796,0.9914729395421332,2300,2298,0.951126926432366,0.9999080587417827,0.9727596437190241,0.9672439459829237,2300,2298,0.9427754212526357,0.9977565888795958,0.966509402836751,0.9589961983780219,2300,2298,0.9999999999999996,1.0,0.9999999999999997,0.9999999999999998,2300,2298
0.8,6,3,3,beta_bimodal,log_uniform,3,0.998951495405418,0.9997416531444523,0.9993997981201499,0.9995062458105795,2303,2301,0.9974422417327823,0.9983546164812281,0.9980494808561442,0.9983515843544222,2303,2302,0.9963964189594954,0.9980936633618731,0.9974505856760606,0.9978616747068132,2303,2301,1.0,1.0,1.0,1.0,2301,2301
0.8,6,3,3,homogeneous,flat,3,1.0,1.0,1.0,1.0,2292,2292,0.8522727272727272,0.8522727272727272,0.8522727272727272,0.8522727272727272,2292,2292,0.8522727272727274,0.8522727272727274,0.8522727272727274,0.8522727272727274,2292,2292,0.9999999999999997,0.9999999999999997,0.9999999999999997,0.9999999999999997,2292,2292
