base_p,n,B,G,rate_mode,utility_mode,V_greedy_laminar,V_rollout_laminar,V_static_greedy,V_static_binary,ratio_greedylam_vs_greedystat,ratio_rollout_vs_greedystat
0.75,4,3,2,beta_bimodal,log_uniform,0.8163390312442848,0.8170649409345354,0.8163390312442848,0.8163390312442848,1.0,1.0008892257535993
0.75,4,3,3,homogeneous,flat,0.75,0.859375,0.75,0.75,1.0,1.1458333333333333
0.75,4,3,3,homogeneous,log_uniform,0.9119779656485916,0.9119779656485916,0.9119779656485915,0.9119779656485916,1.0000000000000002,1.0000000000000002
0.75,4,3,3,homogeneous,log_uniform,0.8869345815358162,0.8869345815358162,0.8869345815358161,0.8869345815358161,1.0000000000000002,1.0000000000000002
0.75,4,3,3,homogeneous,log_uniform,0.8522887943377647,0.8761325006831018,0.8522887943377645,0.8522887943377645,1.0000000000000002,1.0279760880393412
0.75,4,3,3,beta_bimodal,flat,0.999771594791162,0.999771594791162,0.9997715947911621,0.999771594791162,0.9999999999999999,0.9999999999999999
0.75,4,3,3,beta_bimodal,flat,0.963091396883682,0.963091396883682,0.9630913968836821,0.963091396883682,0.9999999999999999,0.9999999999999999
0.75,4,3,3,beta_bimodal,flat,0.9862862621655047,0.9862862621655047,0.9862862621655046,0.9862862621655046,1.0000000000000002,1.0000000000000002
0.75,4,3,3,beta_bimodal,log_uniform,0.7889023054883144,0.7889023054883144,0.7889023054883143,0.7889023054883143,1.0000000000000002,1.0000000000000002
0.75,4,3,3,beta_bimodal,log_uniform,0.5811659210597305,0.5811659210597305,0.5811659210597305,0.5811659210597305,1.0,1.0
0.75,4,3,3,beta_bimodal,log_uniform,0.5138879100627325,0.5138879100627325,0.5138879100627324,0.5138879100627324,1.0000000000000002,1.0000000000000002
0.75,5,2,2,homogeneous,flat,0.5,0.5,0.5,0.5,1.0,1.0
0.75,5,2,2,homogeneous,log_uniform,0.7842572776571666,0.7842572776571666,0.7842572776571665,0.7842572776571665,1.0000000000000002,1.0000000000000002
0.75,5,2,2,homogeneous,log_uniform,0.8050580888431755,0.8050580888431755,0.8050580888431755,0.8050580888431755,1.0,1.0
0.75,5,2,2,homogeneous,log_uniform,1.0003888799361464,1.0003888799361464,1.0003888799361464,1.0003888799361464,1.0,1.0
0.75,5,2,2,beta_bimodal,flat,1.0875107965087796,1.09058418895157,1.0875107965087794,1.0875107965087794,1.0000000000000002,1.002826079936546
0.75,5,2,2,beta_bimodal,flat,1.0190006911830325,1.0190006911830327,1.0190006911830325,1.0190006911830325,1.0,1.0000000000000002
0.75,5,2,2,beta_bimodal,flat,0.8731148244935731,0.8731148244935731,0.8731148244935731,0.8731148244935731,1.0,1.0
0.75,5,2,2,beta_bimodal,log_uniform,0.3872934767326977,0.3994043230940665,0.3872934767326978,0.3872934767326978,0.9999999999999997,1.031270463069863
0.75,5,2,2,beta_bimodal,log_uniform,1.9146385477184875,1.9146385477184875,1.914638547718488,1.914638547718488,0.9999999999999998,0.9999999999999998
0.75,5,2,2,beta_bimodal,log_uniform,2.0453602761355034,2.0453602761355034,2.0453602761355034,2.0453602761355034,1.0,1.0
0.75,5,2,3,homogeneous,flat,0.5,0.5,0.5,0.5,1.0,1.0
0.75,5,2,3,homogeneous,log_uniform,0.7744157236013942,0.7744157236013942,0.774415723601394,0.774415723601394,1.0000000000000002,1.0000000000000002
0.75,5,2,3,homogeneous,log_uniform,0.8564802668136338,0.8564802668136338,0.8564802668136339,0.8564802668136339,0.9999999999999999,0.9999999999999999
0.75,5,2,3,homogeneous,log_uniform,0.9248902654132356,0.9248902654132356,0.9248902654132354,0.9248902654132354,1.0000000000000002,1.0000000000000002
0.75,5,2,3,beta_bimodal,flat,1.117898592874058,1.117898592874058,1.1178985928740577,1.1178985928740577,1.0000000000000002,1.0000000000000002
0.75,5,2,3,beta_bimodal,flat,1.241404210366703,1.241404210366703,1.2414042103667031,1.2414042103667031,0.9999999999999998,0.9999999999999998
0.75,5,2,3,beta_bimodal,flat,1.1205946250570114,1.1205946250570116,1.1205946250570118,1.1205946250570118,0.9999999999999996,0.9999999999999998
0.75,5,2,3,beta_bimodal,log_uniform,1.8601164742495473,1.8601164742495473,1.8601164742495475,1.8601164742495475,0.9999999999999999,0.9999999999999999
0.75,5,2,3,beta_bimodal,log_uniform,0.9592580931869582,0.9592580931869584,0.9592580931869583,0.9592580931869584,0.9999999999999999,1.0000000000000002
0.75,5,2,3,beta_bimodal,log_uniform,1.9210783983991095,1.9210783983991095,1.9210783983991095,1.9210783983991095,1.0,1.0
0.75,5,3,2,homogeneous,flat,0.75,0.859375,0.75,0.75,1.0,1.1458333333333333
0.75,5,3,2,homogeneous,log_uniform,1.0796009809650546,1.108638955344562,1.0796009809650546,1.0796009809650546,1.0,1.026896950717431
0.75,5,3,2,homogeneous,log_uniform,0.9860889977726156,1.039210889948976,0.9860889977726156,0.9860889977726156,1.0,1.0538712958935275
0.75,5,3,2,homogeneous,log_uniform,1.030048962395253,1.0789333862938804,1.0300489623952525,1.0300489623952525,1.0000000000000004,1.0474583497321848
0.75,5,3,2,beta_bimodal,flat,1.2340397204348452,1.2380427291826672,1.2340397204348452,1.2340397204348452,1.0,1.0032438248798115
0.75,5,3,2,beta_bimodal,flat,1.2488338265379753,1.249059127101798,1.248833826537975,1.248833826537975,1.0000000000000002,1.0001804087613861
0.75,5,3,2,beta_bimodal,flat,1.2357564492340298,1.2357564492340298,1.2357564492340296,1.2357564492340296,1.0000000000000002,1.0000000000000002
0.75,5,3,2,beta_bimodal,log_uniform,0.976198491216098,0.982340974741018,0.9761984912160978,0.9761984912160978,1.0000000000000002,1.0062922485336647
0.75,5,3,2,beta_bimodal,log_uniform,1.1900542814725967,1.190054281472597,1.1900542814725967,1.1900542814725967,1.0,1.0000000000000002
0.75,5,3,2,beta_bimodal,log_uniform,1.8275365096093017,1.8301235082079488,1.8275365096093015,1.8275365096093017,1.0000000000000002,1.001415566028391
0.75,5,3,3,homogeneous,flat,0.75,0.859375,0.75,0.75,1.0,1.1458333333333333
0.75,5,3,3,homogeneous,log_uniform,1.1006189922256344,1.1006189922256344,1.1006189922256346,1.1006189922256346,0.9999999999999998,0.9999999999999998
0.75,5,3,3,homogeneous,log_uniform,0.9949487523308334,1.0122533560992863,0.9949487523308335,0.9949487523308336,0.9999999999999999,1.0173924573782458
0.75,5,3,3,homogeneous,log_uniform,1.0363348903102472,1.0363348903102474,1.036334890310247,1.036334890310247,1.0000000000000002,1.0000000000000004
0.75,5,3,3,beta_bimodal,flat,1.2139439283703135,1.2139439283703135,1.2139439283703135,1.2139439283703135,1.0,1.0
0.75,5,3,3,beta_bimodal,flat,1.040565269238376,1.0405652692383762,1.040565269238376,1.040565269238376,1.0,1.0000000000000002
0.75,5,3,3,beta_bimodal,flat,1.1622005026188729,1.1629032900526877,1.162200502618873,1.162200502618873,0.9999999999999998,1.0006047041213895
0.75,5,3,3,beta_bimodal,log_uniform,0.8970054053749821,0.8970054053749821,0.8970054053749819,0.8970054053749819,1.0000000000000002,1.0000000000000002
0.75,5,3,3,beta_bimodal,log_uniform,2.3722103265235552,2.3722103265235552,2.372210326523555,2.372210326523555,1.0000000000000002,1.0000000000000002
0.75,5,3,3,beta_bimodal,log_uniform,0.6624916460568513,0.6624916460568514,0.6624916460568514,0.6624916460568514,0.9999999999999998,1.0
0.75,6,2,2,homogeneous,flat,0.5,0.5,0.5,0.5,1.0,1.0
0.75,6,2,2,homogeneous,log_uniform,1.0532636936369195,1.0532636936369195,1.0532636936369193,1.0532636936369193,1.0000000000000002,1.0000000000000002
0.75,6,2,2,homogeneous,log_uniform,1.085071010281586,1.085071010281586,1.0850710102815864,1.0850710102815864,0.9999999999999996,0.9999999999999996
0.75,6,2,2,homogeneous,log_uniform,0.911698595147418,0.9116985951474182,0.911698595147418,0.911698595147418,1.0,1.0000000000000002
0.75,6,2,2,beta_bimodal,flat,0.8437243856833677,0.8437243856833677,0.8437243856833678,0.8437243856833678,0.9999999999999999,0.9999999999999999
0.75,6,2,2,beta_bimodal,flat,1.2223104774661675,1.2684707885168174,1.2223104774661668,1.2223104774661668,1.0000000000000004,1.0377648002709918
0.75,6,2,2,beta_bimodal,flat,1.422011212883343,1.4583248613969075,1.4104803256961245,1.458324861396907,1.008175149257419,1.0339207395021055
0.75,6,2,2,beta_bimodal,log_uniform,1.209234876528954,1.2295238368605188,1.2092348765289538,1.2092348765289538,1.0000000000000002,1.0167783453201444
0.75,6,2,2,beta_bimodal,log_uniform,1.1298456310591882,1.1298456310591882,1.1230305046580553,1.126960709044586,1.0060685140544852,1.0060685140544852
0.75,6,2,2,beta_bimodal,log_uniform,1.281751810954899,1.281751810954899,1.195390058150331,1.207696482890888,1.0722456676092813,1.0722456676092813
0.75,6,2,3,homogeneous,flat,0.5,0.5,0.5,0.5,1.0,1.0
0.75,6,2,3,homogeneous,log_uniform,0.6854851047887972,0.6854851047887972,0.685485104788797,0.685485104788797,1.0000000000000002,1.0000000000000002
0.75,6,2,3,homogeneous,log_uniform,0.8509990129824015,0.8509990129824015,0.8509990129824019,0.8509990129824019,0.9999999999999996,0.9999999999999996
0.75,6,2,3,homogeneous,log_uniform,1.0557916700448131,1.0557916700448131,1.055791670044813,1.055791670044813,1.0000000000000002,1.0000000000000002
0.75,6,2,3,beta_bimodal,flat,1.1583324585481451,1.1583324585481451,0.9695911523985667,1.158332458548145,1.194660714139843,1.194660714139843
0.75,6,2,3,beta_bimodal,flat,1.2992420797598383,1.2992420797598383,1.2992420797598387,1.2992420797598387,0.9999999999999997,0.9999999999999997
0.75,6,2,3,beta_bimodal,flat,1.294911858346027,1.294911858346027,1.2949118583460266,1.2949118583460266,1.0000000000000004,1.0000000000000004
0.75,6,2,3,beta_bimodal,log_uniform,1.0629955671689262,1.0629955671689262,1.062995567168926,1.062995567168926,1.0000000000000002,1.0000000000000002
0.75,6,2,3,beta_bimodal,log_uniform,1.7208564788236465,1.7208564788236465,1.7208564788236465,1.7208564788236465,1.0,1.0
0.75,6,2,3,beta_bimodal,log_uniform,2.4909355796197734,2.490935579619774,2.4909355796197743,2.4909355796197743,0.9999999999999997,0.9999999999999998
0.75,6,3,2,homogeneous,flat,0.75,0.859375,0.75,0.75,1.0,1.1458333333333333
0.75,6,3,2,homogeneous,log_uniform,1.1120274873724632,1.190898703436071,1.112027487372463,1.112027487372463,1.0000000000000002,1.0709255993752167
0.75,6,3,2,homogeneous,log_uniform,1.1498485748623175,1.213507350655283,1.1498485748623177,1.1498485748623175,0.9999999999999998,1.055362747047443
0.75,6,3,2,homogeneous,log_uniform,1.2013753416405013,1.2649834215638216,1.2013753416405009,1.2013753416405009,1.0000000000000004,1.0529460508457438
0.75,6,3,2,beta_bimodal,flat,1.3917305721027755,1.3917305721027755,1.3917305721027755,1.3917305721027755,1.0,1.0
0.75,6,3,2,beta_bimodal,flat,1.4638738915817164,1.4728249678709244,1.4638738915817162,1.4638738915817162,1.0000000000000002,1.0061146498620428
0.75,6,3,2,beta_bimodal,flat,1.4400716280375276,1.4568535011442123,1.4400716280375276,1.4400716280375276,1.0,1.0116534988815482
0.75,6,3,2,beta_bimodal,log_uniform,2.004255912552416,2.004255912552416,2.0042559125524155,2.0042559125524155,1.0000000000000002,1.0000000000000002
0.75,6,3,2,beta_bimodal,log_uniform,2.950353432527854,2.950683769172944,2.9503534325278546,2.950353432527854,0.9999999999999999,1.000111965109484
0.75,6,3,2,beta_bimodal,log_uniform,1.64188022065325,1.6511323963922953,1.6418802206532501,1.64188022065325,0.9999999999999999,1.0056351100541085
0.75,6,3,3,homogeneous,flat,0.75,0.859375,0.75,0.75,1.0,1.1458333333333333
0.75,6,3,3,homogeneous,log_uniform,1.070291468798463,1.1066154384613196,1.0702914687984633,1.0702914687984633,0.9999999999999998,1.0339383903560724
0.75,6,3,3,homogeneous,log_uniform,1.2824016954196429,1.2824016954196429,1.2824016954196427,1.2824016954196429,1.0000000000000002,1.0000000000000002
0.75,6,3,3,homogeneous,log_uniform,1.1326216887103553,1.1517451549877158,1.1326216887103555,1.1326216887103555,0.9999999999999998,1.0168842487019076
0.75,6,3,3,beta_bimodal,flat,1.4081167048781826,1.4081167048781826,1.4081167048781822,1.4081167048781822,1.0000000000000002,1.0000000000000002
0.75,6,3,3,beta_bimodal,flat,1.3509806027195377,1.3509806027195377,1.350980602719537,1.350980602719537,1.0000000000000004,1.0000000000000004
0.75,6,3,3,beta_bimodal,flat,1.495358816402429,1.4953588164024292,1.398239729265026,1.4953588164024292,1.069458108723926,1.069458108723926
0.75,6,3,3,beta_bimodal,log_uniform,1.59708052894302,1.5970805289430203,1.5970805289430199,1.59708052894302,1.0000000000000002,1.0000000000000002
0.75,6,3,3,beta_bimodal,log_uniform,1.25354188366635,1.2564979813665484,1.2422473070782516,1.25354188366635,1.0090920515776067,1.0114716886139317
0.75,6,3,3,beta_bimodal,log_uniform,2.477215933129324,2.477215933129324,2.4642930323011956,2.477215933129324,1.0052440601254555,1.0052440601254555
0.8,4,2,2,homogeneous,flat,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.3999999999999999,1.0,1.0
0.8,4,2,2,homogeneous,log_uniform,0.6202905365774143,0.6202905365774143,0.6202905365774143,0.6202905365774143,1.0,1.0
0.8,4,2,2,homogeneous,log_uniform,0.6384237600176385,0.6384237600176385,0.6384237600176383,0.6384237600176383,1.0000000000000002,1.0000000000000002
0.8,4,2,2,homogeneous,log_uniform,0.7201945464123525,0.7201945464123525,0.7201945464123525,0.7201945464123525,1.0,1.0
0.8,4,2,2,beta_bimodal,flat,0.6840606818696094,0.6840606818696094,0.6840606818696093,0.6840606818696093,1.0000000000000002,1.0000000000000002
0.8,4,2,2,beta_bimodal,flat,0.7801080962415075,0.7801080962415075,0.7801080962415075,0.7801080962415075,1.0,1.0
0.8,4,2,2,beta_bimodal,flat,0.6821850880156025,0.6821850880156025,0.6821850880156023,0.6821850880156023,1.0000000000000002,1.0000000000000002
0.8,4,2,2,beta_bimodal,log_uniform,0.5895788588661146,0.5895788588661146,0.5895788588661146,0.5895788588661146,1.0,1.0
0.8,4,2,2,beta_bimodal,log_uniform,0.5370819721377778,0.5370819721377778,0.5370819721377778,0.5370819721377778,1.0,1.0
0.8,4,2,2,beta_bimodal,log_uniform,0.4903293458020047,0.4903293458020047,0.4903293458020047,0.4903293458020047,1.0,1.0
0.8,4,2,3,homogeneous,flat,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.3999999999999999,1.0,1.0
0.8,4,2,3,homogeneous,log_uniform,0.6055467922322996,0.6055467922322996,0.6055467922322995,0.6055467922322995,1.0000000000000002,1.0000000000000002
0.8,4,2,3,homogeneous,log_uniform,0.6381692434071338,0.6381692434071338,0.6381692434071338,0.6381692434071338,1.0,1.0
0.8,4,2,3,homogeneous,log_uniform,0.5121543586085137,0.5121543586085137,0.5121543586085138,0.5121543586085138,0.9999999999999998,0.9999999999999998
0.8,4,2,3,beta_bimodal,flat,0.7136427620831036,0.7136427620831036,0.7136427620831036,0.7136427620831036,1.0,1.0
0.8,4,2,3,beta_bimodal,flat,0.7722961388375252,0.7722961388375252,0.7722961388375252,0.7722961388375252,1.0,1.0
0.8,4,2,3,beta_bimodal,flat,0.7408961515365121,0.7408961515365122,0.7408961515365122,0.7408961515365122,0.9999999999999999,1.0
0.8,4,2,3,beta_bimodal,log_uniform,0.6647101611742764,0.6647101611742764,0.6647101611742765,0.6647101611742765,0.9999999999999998,0.9999999999999998
0.8,4,2,3,beta_bimodal,log_uniform,1.0108243330504971,1.0108243330504971,1.010824333050497,1.010824333050497,1.0000000000000002,1.0000000000000002
0.8,4,2,3,beta_bimodal,log_uniform,1.18863828925031,1.1886382892503102,1.1886382892503102,1.1886382892503102,0.9999999999999998,1.0
0.8,4,3,2,homogeneous,flat,0.5999999999999999,0.704,0.5999999999999999,0.5999999999999999,1.0,1.1733333333333336
0.8,4,3,2,homogeneous,log_uniform,0.727978949675645,0.7562055143461162,0.727978949675645,0.727978949675645,1.0,1.0387738748257043
0.8,4,3,2,homogeneous,log_uniform,0.74961525720072,0.7709324839361084,0.7496152572007201,0.7496152572007201,0.9999999999999999,1.0284375571743203
0.8,4,3,2,homogeneous,log_uniform,0.7602615541523714,0.7769973826072751,0.7602615541523716,0.7602615541523716,0.9999999999999997,1.0220132510495845
0.8,4,3,2,beta_bimodal,flat,0.7989282188829319,0.7989282188829321,0.7989282188829319,0.7989282188829319,1.0,1.0000000000000002
0.8,4,3,2,beta_bimodal,flat,0.7937458920040447,0.7952123432727225,0.7937458920040447,0.7937458920040447,1.0,1.001847507222967
0.8,4,3,2,beta_bimodal,flat,0.7951087650441013,0.7951087650441013,0.7951087650441012,0.7951087650441012,1.0000000000000002,1.0000000000000002
0.8,4,3,2,beta_bimodal,log_uniform,0.8996975892403376,0.9052855548519214,0.8996975892403376,0.8996975892403376,1.0,1.0062109376288337
0.8,4,3,2,beta_bimodal,log_uniform,0.4314039007032846,0.4314116629696378,0.4314039007032846,0.4314039007032846,1.0,1.0000179930370137
0.8,4,3,2,beta_bimodal,log_uniform,0.8363333922950329,0.8366302116722344,0.836333392295033,0.836333392295033,0.9999999999999999,1.0003549055674876
0.8,4,3,3,homogeneous,flat,0.5999999999999999,0.704,0.5999999999999999,0.5999999999999999,1.0,1.1733333333333336
0.8,4,3,3,homogeneous,log_uniform,0.7140041269445061,0.7270357555419735,0.7140041269445061,0.7140041269445061,1.0,1.018251475174569
0.8,4,3,3,homogeneous,log_uniform,0.7468478771101843,0.7468478771101844,0.7468478771101844,0.7468478771101844,0.9999999999999999,1.0
0.8,4,3,3,homogeneous,log_uniform,0.6830129208653273,0.7137837382364793,0.6830129208653272,0.6830129208653272,1.0000000000000002,1.0450515889687237
0.8,4,3,3,beta_bimodal,flat,0.7999916785072148,0.7999916785072148,0.7999916785072145,0.7999916785072145,1.0000000000000002,1.0000000000000002
0.8,4,3,3,beta_bimodal,flat,0.7996262957256597,0.7996262957256598,0.7996262957256596,0.7996262957256596,1.0000000000000002,1.0000000000000002
0.8,4,3,3,beta_bimodal,flat,0.7999988505253677,0.7999988505253677,0.7999988505253676,0.7999988505253676,1.0000000000000002,1.0000000000000002
0.8,4,3,3,beta_bimodal,log_uniform,1.2762531540094115,1.2762531540094115,1.2762531540094115,1.2762531540094115,1.0,1.0
0.8,4,3,3,beta_bimodal,log_uniform,0.2773119935904898,0.2773119935904898,0.2773119935904899,0.2773119935904899,0.9999999999999996,0.9999999999999996
0.8,4,3,3,beta_bimodal,log_uniform,0.7455812883373857,0.7455812883373859,0.7455812883373856,0.7455812883373856,1.0000000000000002,1.0000000000000004
0.8,5,2,2,homogeneous,flat,0.3999999999999999,0.3999999999999999,0.39999999999999997,0.3999999999999999,0.9999999999999999,0.9999999999999999
0.8,5,2,2,homogeneous,log_uniform,0.6154004858369932,0.6154004858369932,0.6154004858369932,0.6154004858369932,1.0,1.0
0.8,5,2,2,homogeneous,log_uniform,0.6312041955372949,0.6312041955372949,0.6312041955372948,0.6312041955372948,1.0000000000000002,1.0000000000000002
0.8,5,2,2,homogeneous,log_uniform,0.7923744990888892,0.7923744990888892,0.7923744990888891,0.7923744990888891,1.0000000000000002,1.0000000000000002
0.8,5,2,2,beta_bimodal,flat,0.9682129502108068,0.9682129502108068,0.9682129502108068,0.9682129502108068,1.0,1.0
0.8,5,2,2,beta_bimodal,flat,0.7535982605123115,0.7535982605123115,0.7535982605123115,0.7535982605123115,1.0,1.0
0.8,5,2,2,beta_bimodal,flat,0.967938546236956,0.967938546236956,0.967938546236956,0.967938546236956,1.0,1.0
0.8,5,2,2,beta_bimodal,log_uniform,0.7330385927350789,0.7330385927350789,0.7330385927350787,0.7330385927350787,1.0000000000000002,1.0000000000000002
0.8,5,2,2,beta_bimodal,log_uniform,1.3218138360842473,1.3218138360842473,1.3218138360842473,1.3218138360842473,1.0,1.0
0.8,5,2,2,beta_bimodal,log_uniform,0.9920145862991224,0.9920145862991224,0.9920145862991225,0.9920145862991224,0.9999999999999999,0.9999999999999999
0.8,5,2,3,homogeneous,flat,0.3999999999999999,0.3999999999999999,0.39999999999999997,0.3999999999999999,0.9999999999999999,0.9999999999999999
0.8,5,2,3,homogeneous,log_uniform,0.7264423417971898,0.7264423417971899,0.7264423417971897,0.7264423417971897,1.0000000000000002,1.0000000000000002
0.8,5,2,3,homogeneous,log_uniform,0.789150199732437,0.789150199732437,0.7891501997324369,0.7891501997324369,1.0000000000000002,1.0000000000000002
0.8,5,2,3,homogeneous,log_uniform,0.7641094100979953,0.7641094100979953,0.7641094100979953,0.7641094100979953,1.0,1.0
0.8,5,2,3,beta_bimodal,flat,0.9123916960671852,0.9123916960671852,0.9123916960671851,0.9123916960671852,1.0000000000000002,1.0000000000000002
0.8,5,2,3,beta_bimodal,flat,0.6998507969907367,0.6998507969907367,0.6998507969907367,0.6998507969907367,1.0,1.0
0.8,5,2,3,beta_bimodal,flat,0.965813588093958,0.965813588093958,0.9658135880939582,0.9658135880939582,0.9999999999999998,0.9999999999999998
0.8,5,2,3,beta_bimodal,log_uniform,1.4788794138527812,1.4788794138527812,1.478879413852781,1.478879413852781,1.0000000000000002,1.0000000000000002
0.8,5,2,3,beta_bimodal,log_uniform,0.4286429013725593,0.4286429013725593,0.4286429013725592,0.4286429013725592,1.0000000000000002,1.0000000000000002
0.8,5,2,3,beta_bimodal,log_uniform,0.2249158190559569,0.2249158190559569,0.22491581905595695,0.2249158190559569,0.9999999999999998,0.9999999999999998
0.8,5,3,2,homogeneous,flat,0.5999999999999999,0.704,0.5999999999999999,0.5999999999999999,1.0,1.1733333333333336
0.8,5,3,2,homogeneous,log_uniform,0.8917872495100609,0.9192943496867996,0.8917872495100609,0.8917872495100609,1.0,1.0308449130572912
0.8,5,3,2,homogeneous,log_uniform,0.9198187971397414,0.9362768058366736,0.9198187971397412,0.9198187971397412,1.0000000000000002,1.017892664020468
0.8,5,3,2,homogeneous,log_uniform,0.872130657775321,0.9013599199542842,0.8721306577753211,0.8721306577753211,0.9999999999999999,1.0335147743269602
0.8,5,3,2,beta_bimodal,flat,0.999756684808353,0.999756684808353,0.9997566848083529,0.9997566848083528,1.0000000000000002,1.0000000000000002
0.8,5,3,2,beta_bimodal,flat,0.983122937022046,0.9863850672332128,0.9831229370220458,0.9831229370220458,1.0000000000000002,1.003318130508732
0.8,5,3,2,beta_bimodal,flat,0.9914250802521232,0.9920292834187168,0.9914250802521234,0.9914250802521234,0.9999999999999998,1.0006094289711127
0.8,5,3,2,beta_bimodal,log_uniform,0.9722662609598846,0.9746638147764136,0.9722662609598843,0.9722662609598844,1.0000000000000002,1.002465943654326
0.8,5,3,2,beta_bimodal,log_uniform,0.9184038177565408,0.91845768622599,0.9184038177565408,0.9184038177565408,1.0,1.00005865444852
0.8,5,3,2,beta_bimodal,log_uniform,0.3426292323110774,0.3619812963833111,0.34262923231107745,0.3426292323110774,0.9999999999999999,1.0564810653828383
0.8,5,3,3,homogeneous,flat,0.5999999999999999,0.704,0.5999999999999999,0.5999999999999999,1.0,1.1733333333333336
0.8,5,3,3,homogeneous,log_uniform,0.8962324834304222,0.8962324834304223,0.8962324834304222,0.8962324834304222,1.0,1.0000000000000002
0.8,5,3,3,homogeneous,log_uniform,0.8908655427257035,0.8908655427257035,0.8908655427257035,0.8908655427257035,1.0,1.0
0.8,5,3,3,homogeneous,log_uniform,0.8310068027912435,0.8310068027912436,0.8310068027912436,0.8310068027912436,0.9999999999999999,1.0
0.8,5,3,3,beta_bimodal,flat,0.8562074641767773,0.8562074641767774,0.8562074641767774,0.8562074641767774,0.9999999999999999,1.0
0.8,5,3,3,beta_bimodal,flat,0.9779730259226638,0.9779730259226638,0.9779730259226637,0.9779730259226636,1.0000000000000002,1.0000000000000002
0.8,5,3,3,beta_bimodal,flat,0.9680663872329902,0.9680663872329904,0.9680663872329902,0.9680663872329902,1.0,1.0000000000000002
0.8,5,3,3,beta_bimodal,log_uniform,1.2613095065662452,1.2613095065662452,1.2613095065662454,1.2613095065662454,0.9999999999999998,0.9999999999999998
0.8,5,3,3,beta_bimodal,log_uniform,1.8612361776257471,1.8612361776257471,1.8612361776257471,1.8612361776257471,1.0,1.0
0.8,5,3,3,beta_bimodal,log_uniform,0.99547031640578,0.99547031640578,0.9954703164057798,0.9954703164057798,1.0000000000000002,1.0000000000000002
0.8,6,2,2,homogeneous,flat,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.4,1.0,1.0
0.8,6,2,2,homogeneous,log_uniform,0.764686586562142,0.764686586562142,0.764686586562142,0.764686586562142,1.0,1.0
0.8,6,2,2,homogeneous,log_uniform,0.7157954502010726,0.7157954502010726,0.7157954502010725,0.7157954502010725,1.0000000000000002,1.0000000000000002
0.8,6,2,2,homogeneous,log_uniform,0.682401093254067,0.682401093254067,0.6824010932540671,0.6824010932540671,0.9999999999999999,0.9999999999999999
0.8,6,2,2,beta_bimodal,flat,0.9358505892526428,1.160769582829771,0.9220566874603385,1.1607695828297708,1.0149599281474737,1.2588917781475346
0.8,6,2,2,beta_bimodal,flat,0.9615965472698108,0.9615965472698108,0.9615965472698107,0.9615965472698108,1.0000000000000002,1.0000000000000002
0.8,6,2,2,beta_bimodal,flat,1.0781895987018828,1.0781895987018828,1.0781895987018828,1.0781895987018828,1.0,1.0
0.8,6,2,2,beta_bimodal,log_uniform,0.5697213651214132,0.5697213651214132,0.5697213651214134,0.5697213651214134,0.9999999999999998,0.9999999999999998
0.8,6,2,2,beta_bimodal,log_uniform,0.7585118533440635,0.7730956113588849,0.7585118533440636,0.7585118533440636,0.9999999999999999,1.0192268030493206
0.8,6,2,2,beta_bimodal,log_uniform,0.5813848686931182,0.5813848686931182,0.5813848686931181,0.5813848686931181,1.0000000000000002,1.0000000000000002
0.8,6,2,3,homogeneous,flat,0.3999999999999999,0.3999999999999999,0.3999999999999999,0.4,1.0,1.0
0.8,6,2,3,homogeneous,log_uniform,0.706669955825425,0.706669955825425,0.7066699558254249,0.7066699558254249,1.0000000000000002,1.0000000000000002
0.8,6,2,3,homogeneous,log_uniform,0.78315853113604,0.7831585311360401,0.7831585311360401,0.7831585311360401,0.9999999999999999,1.0
0.8,6,2,3,homogeneous,log_uniform,0.8222883895742797,0.8222883895742797,0.8222883895742797,0.8222883895742797,1.0,1.0
0.8,6,2,3,beta_bimodal,flat,1.133885004421033,1.133885004421033,1.1338850044210325,1.1338850044210325,1.0000000000000004,1.0000000000000004
0.8,6,2,3,beta_bimodal,flat,1.1505818549207991,1.1505818549207991,1.1505818549207998,1.1505818549207998,0.9999999999999994,0.9999999999999994
0.8,6,2,3,beta_bimodal,flat,0.9466471729624024,0.9466471729624024,0.9466471729624024,0.9466471729624024,1.0,1.0
0.8,6,2,3,beta_bimodal,log_uniform,0.9452577123559218,0.9452577123559218,0.9452577123559218,0.9452577123559218,1.0,1.0
0.8,6,2,3,beta_bimodal,log_uniform,1.041751435574402,1.041751435574402,1.041751435574402,1.041751435574402,1.0,1.0
0.8,6,2,3,beta_bimodal,log_uniform,1.6257863642324324,1.6257863642324324,1.6257863642324326,1.6257863642324326,0.9999999999999999,0.9999999999999999
0.8,6,3,2,homogeneous,flat,0.5999999999999999,0.704,0.6000000000000001,0.6000000000000001,0.9999999999999997,1.1733333333333331
0.8,6,3,2,homogeneous,log_uniform,0.9401403729278924,0.9908379582308662,0.9401403729278923,0.9401403729278924,1.0000000000000002,1.053925548527488
0.8,6,3,2,homogeneous,log_uniform,0.938567616727664,0.9907330907153704,0.9385676167276641,0.938567616727664,0.9999999999999999,1.055579878378483
0.8,6,3,2,homogeneous,log_uniform,0.9046329029140454,0.967448935508654,0.9046329029140454,0.9046329029140454,1.0,1.0694381471116765
