agents,healthStatus,solveConicGibbsGreedyDynamic,PPO_4Bucket_50000000,PPO_4Bucket_20000000,PPO_5Bucket_50000000,PPO_5Bucket_20000000,solveMILP
"[(0, 2, 0.11222809442728954), (1, 1, 0.7519936233323067), (2, 1, 0.5732987068614699), (3, 1, 0.5025109833908277), (4, 3, 0.8318429574561661), (5, 1, 0.7232341578456162), (6, 3, 0.20404323423077064), (7, 1, 0.09687744833747935), (8, 2, 0.9885991038218387), (9, 2, 0.7165660583492179), (10, 3, 0.7619005227383046), (11, 1, 0.33471081212337805), (12, 1, 0.37738880478752446), (13, 1, 0.5415294922719436), (14, 3, 0.2582314968610344), (15, 2, 0.11018565123188317), (16, 1, 0.5107222013183303), (17, 1, 0.4006858117236396), (18, 2, 0.49461297407430216), (19, 1, 0.9703538712528191), (20, 2, 0.8024451275751096), (21, 1, 0.40298381472521927), (22, 1, 0.859578669338778), (23, 2, 0.6196452602542816), (24, 1, 0.19242958114254982), (25, 1, 0.6619726196460373), (26, 2, 0.339607079194175), (27, 3, 0.5206289970057372), (28, 2, 0.8012589929328668), (29, 2, 0.25006825449084524), (30, 2, 0.8918354779664098), (31, 1, 0.8174785086241138), (32, 2, 0.5901858129657365), (33, 2, 0.8414670321012596), (34, 2, 0.5642875843252417), (35, 3, 0.22393998843647256), (36, 1, 0.9223286195592973), (37, 3, 0.09123112307927628), (38, 3, 0.9732890304217421), (39, 3, 0.760576173660818), (40, 3, 0.959825305242006), (41, 3, 0.2829261227991011), (42, 3, 0.7069644201914606), (43, 3, 0.13649650450967965), (44, 3, 0.22966818647765386), (45, 2, 0.00013650658690544937), (46, 1, 0.921988213593624), (47, 1, 0.15846145885033547), (48, 3, 0.04255597703877145), (49, 1, 0.2588806290276553)]","[1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",16,6,13,13,13,16
"[(0, 2, 0.02119504079611667), (1, 2, 0.21722779635386535), (2, 1, 0.8621756199096462), (3, 2, 0.24325993886525765), (4, 3, 0.7070944330456236), (5, 2, 0.08063604264026747), (6, 3, 0.2855007981987646), (7, 2, 0.8554797279307402), (8, 2, 0.24270557550975913), (9, 3, 0.34745157598167664), (10, 3, 0.6660222195588876), (11, 3, 0.20477561874919514), (12, 1, 0.6889420591195107), (13, 2, 0.6665264057771343), (14, 2, 0.1628501163822237), (15, 1, 0.009236979886196539), (16, 3, 0.16782836605466145), (17, 1, 0.31287486605702153), (18, 2, 0.23968101368120787), (19, 1, 0.8365426518262681), (20, 3, 0.5093591671034365), (21, 3, 0.0986618757241634), (22, 1, 0.26404516563058367), (23, 2, 0.3645175669270051), (24, 3, 0.620567366507258), (25, 3, 0.10993988187518655), (26, 2, 0.3217856551260173), (27, 3, 0.4543979525310795), (28, 3, 0.35531935267210313), (29, 1, 0.18078336909942594), (30, 1, 0.950662886234584), (31, 3, 0.6349282908704384), (32, 2, 0.8893667411909082), (33, 1, 0.9755862911180263), (34, 3, 0.5172900206997683), (35, 1, 0.9805994549659406), (36, 3, 0.24284450405443214), (37, 1, 0.2256965879961612), (38, 2, 0.7124402168278208), (39, 3, 0.8599251355659431), (40, 1, 0.5981098202750135), (41, 3, 0.9084632187266504), (42, 1, 0.41446850027366433), (43, 2, 0.9778376156734381), (44, 3, 0.04903551659008365), (45, 1, 0.6896338205459155), (46, 3, 0.9453325940212051), (47, 1, 0.8727840742231183), (48, 2, 0.823038578654771), (49, 1, 0.43007870426254013)]","[0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0]",15,5,13,13,13,15
"[(0, 3, 0.9929160187765226), (1, 1, 0.3294400204982886), (2, 1, 0.5823886593643464), (3, 2, 0.6520483949980651), (4, 1, 0.22290901245978734), (5, 3, 0.6191407526166859), (6, 2, 0.7944781981074764), (7, 2, 0.82564340104979), (8, 1, 0.6999650411553665), (9, 2, 0.8238010421403754), (10, 1, 0.2551264151928021), (11, 2, 0.35905725109211484), (12, 1, 0.3243756876602646), (13, 1, 0.4303887592009281), (14, 1, 0.4192966329870538), (15, 3, 0.6980853498014148), (16, 2, 0.4227220856812678), (17, 2, 0.7474027106602221), (18, 3, 0.36245115587958276), (19, 1, 0.6476614696727505), (20, 3, 0.1329024896525235), (21, 2, 0.4746440378733632), (22, 1, 0.7262297460552904), (23, 3, 0.7045030516495415), (24, 3, 0.4094020330386198), (25, 3, 0.9764071597556352), (26, 2, 0.46703755683459536), (27, 3, 0.3926581008413116), (28, 2, 0.1626314473582231), (29, 2, 0.541483695875263), (30, 2, 0.9618793611609884), (31, 1, 0.28392626971553503), (32, 1, 0.9942860324931669), (33, 2, 0.03463009781046922), (34, 1, 0.1556508569700621), (35, 3, 0.3750772319694934), (36, 1, 0.03299434399537171), (37, 2, 0.24000237988220696), (38, 1, 0.6336092884605758), (39, 3, 0.10939108245239804), (40, 1, 0.014655634282153551), (41, 2, 0.6241825247927346), (42, 1, 0.26083026291916145), (43, 3, 0.5942957305304908), (44, 2, 0.12596942080621776), (45, 1, 0.03564637367049284), (46, 3, 0.4342928896278696), (47, 3, 0.5564767996571379), (48, 3, 0.5674267898374613), (49, 1, 0.1999050341595341)]","[1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",14,11,8,11,5,14
"[(0, 1, 0.08922792782326328), (1, 1, 0.7158568149220852), (2, 3, 0.7588030876390334), (3, 2, 0.13458805858707867), (4, 2, 0.8353390247980907), (5, 2, 0.49521779685890577), (6, 2, 0.2682435406044468), (7, 1, 0.5968132976558939), (8, 3, 0.08852603997968977), (9, 3, 0.5546498931721585), (10, 3, 0.41121628109217134), (11, 2, 0.5241039244117115), (12, 3, 0.5547606342186294), (13, 3, 0.04592551901722053), (14, 3, 0.8873896732532837), (15, 1, 0.9299996287646672), (16, 1, 0.6959531176985413), (17, 2, 0.749886995985752), (18, 3, 0.49766737233159264), (19, 2, 0.010019451121212275), (20, 1, 0.5683111131282763), (21, 3, 0.440946593845181), (22, 3, 0.6793264384077621), (23, 1, 0.14882793156535246), (24, 3, 0.11544131204446417), (25, 3, 0.2953037144901878), (26, 3, 0.7246350472509173), (27, 2, 0.5088892570771149), (28, 2, 0.05001532342900106), (29, 1, 0.495796569328639), (30, 1, 0.8342738597133198), (31, 1, 0.13361152305166735), (32, 2, 0.7058205187642997), (33, 3, 0.29498514266535936), (34, 2, 0.3325922235981539), (35, 3, 0.17775044413127228), (36, 3, 0.06859338944421212), (37, 1, 0.8941906021709317), (38, 3, 0.41976925579920243), (39, 1, 0.5355408947500158), (40, 1, 0.29433929810224435), (41, 3, 0.8441339662119614), (42, 3, 0.15003221663196464), (43, 3, 0.5642271818870226), (44, 2, 0.7435726503831358), (45, 1, 0.5215245243824909), (46, 1, 0.4278533288372015), (47, 1, 0.4368667640494909), (48, 1, 0.43261625803088555), (49, 3, 0.7772892969808491)]","[0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1]",9,9,6,0,8,9
"[(0, 1, 0.685695726059955), (1, 2, 0.10766562733220497), (2, 2, 0.9531216669750365), (3, 2, 0.3804885017785844), (4, 1, 0.5150736476963118), (5, 1, 0.6476390617889894), (6, 1, 0.6393001676886442), (7, 2, 0.9625035927127377), (8, 3, 0.12356108281582479), (9, 2, 0.043797511854594684), (10, 2, 0.059896683455682886), (11, 2, 0.46280165494638326), (12, 1, 0.5482440296291857), (13, 2, 0.07479329764386022), (14, 3, 0.4234801813244845), (15, 3, 0.19548792079054644), (16, 1, 0.2863106962026244), (17, 2, 0.47598579558371257), (18, 1, 0.5469809566350169), (19, 1, 0.790530045115559), (20, 3, 0.5318874537082967), (21, 2, 0.6265820569768881), (22, 1, 0.9918723781776806), (23, 3, 0.4161393935042842), (24, 2, 0.26339924735140885), (25, 1, 0.07940934117187937), (26, 3, 0.20086478639562677), (27, 2, 0.6241371018010912), (28, 3, 0.5605792714319955), (29, 1, 0.7894288863769834), (30, 2, 0.8707811024141063), (31, 2, 0.9323106796211407), (32, 2, 0.7442159219096683), (33, 2, 0.3720033473099087), (34, 1, 0.35459087513402243), (35, 3, 0.7817246787270404), (36, 2, 0.45712960048601936), (37, 2, 0.9490052019401566), (38, 3, 0.5409272543921065), (39, 1, 0.8470397701010643), (40, 3, 0.9801693350883203), (41, 3, 0.7062216648304898), (42, 1, 0.22069583687389016), (43, 1, 0.550831651978246), (44, 3, 0.15105614344127338), (45, 3, 0.6091909398296912), (46, 2, 0.2529863466691209), (47, 2, 0.7932844717620394), (48, 1, 0.976555448540212), (49, 1, 0.9567653509430847)]","[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1]",14,12,12,7,11,14
"[(0, 1, 0.14751183797217937), (1, 1, 0.3972873372176515), (2, 1, 0.053879487785103986), (3, 1, 0.3681237932426017), (4, 2, 0.9219533675631285), (5, 1, 0.45744166686325505), (6, 2, 0.754483222275195), (7, 3, 0.4353205657844409), (8, 1, 0.9669542171956206), (9, 2, 0.22309309642248965), (10, 3, 0.25104319272390996), (11, 1, 0.4702860521421791), (12, 1, 0.7225110946642018), (13, 3, 0.7721879278250458), (14, 1, 0.9786019934813448), (15, 1, 0.10110717919942602), (16, 3, 0.9470215135313016), (17, 3, 0.5769993400571296), (18, 3, 0.1957764562464116), (19, 2, 0.07585125217722999), (20, 2, 0.9878218402055817), (21, 2, 0.8213781653287797), (22, 3, 0.1629979006209048), (23, 1, 0.46847145461121675), (24, 1, 0.5838861907073702), (25, 3, 0.2783138623191349), (26, 1, 0.646495276521166), (27, 1, 0.4420826140769817), (28, 2, 0.9438848545752844), (29, 3, 0.5957815047885117), (30, 2, 0.9928284800768277), (31, 1, 0.36807087146905937), (32, 1, 0.37677567006567525), (33, 2, 0.6909864328652274), (34, 1, 0.7801888856078634), (35, 2, 0.6935274749098055), (36, 1, 0.7782118512593619), (37, 1, 0.17941976386794967), (38, 1, 0.6674816502240848), (39, 1, 0.9616638593991618), (40, 3, 0.22343423670020168), (41, 3, 0.6023820791504857), (42, 1, 0.44187696597777404), (43, 1, 0.780202832383633), (44, 1, 0.7170441597102466), (45, 3, 0.31174685583476236), (46, 1, 0.6930124735249058), (47, 3, 0.37511810349467545), (48, 2, 0.3235383300497242), (49, 1, 0.39784273431937045)]","[0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0]",7,12,6,6,11,7
"[(0, 1, 0.6863050754242863), (1, 2, 0.2707471303793205), (2, 2, 0.21135324264605582), (3, 1, 0.506790187470143), (4, 2, 0.6097668473473649), (5, 3, 0.38898700948019704), (6, 3, 0.03511870213088131), (7, 1, 0.028542671832896493), (8, 2, 0.7239374448858422), (9, 3, 0.5959153005658147), (10, 3, 0.053056404912286026), (11, 3, 0.32163049448311576), (12, 3, 0.6492014108068099), (13, 3, 0.126108559734195), (14, 1, 0.7561633857886291), (15, 3, 0.9301945423444823), (16, 3, 0.023915843217066746), (17, 1, 0.5847988777015315), (18, 1, 0.4200473443615643), (19, 2, 0.3686070309691024), (20, 3, 0.07108364938307232), (21, 3, 0.9406527594511962), (22, 3, 0.7782386650107068), (23, 1, 0.012736270158351326), (24, 2, 0.950514762732616), (25, 1, 0.6215181703586404), (26, 1, 0.3673480306478044), (27, 3, 0.22129401741956134), (28, 2, 0.23486838681655786), (29, 1, 0.11141981397623812), (30, 1, 0.4291460697926768), (31, 1, 0.030541848751350686), (32, 2, 0.385961559715544), (33, 3, 0.8545238339428141), (34, 1, 0.006441292011044708), (35, 2, 0.5189947409188645), (36, 1, 0.3869549079559257), (37, 2, 0.7062826720818213), (38, 3, 0.22704326930715357), (39, 3, 0.44637408706707105), (40, 1, 0.10079920215124327), (41, 3, 0.9092114196502278), (42, 2, 0.8198343335140403), (43, 2, 0.2088998522751686), (44, 3, 0.9069719183315206), (45, 1, 0.3366432161988471), (46, 1, 0.5857508898454035), (47, 1, 0.36086702449431696), (48, 2, 0.5652097569642228), (49, 1, 0.25438942979581414)]","[1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]",17,15,9,6,14,17
"[(0, 1, 0.04230789887896991), (1, 2, 0.3665174116472566), (2, 2, 0.29914468904578606), (3, 1, 0.660532168194474), (4, 1, 0.9251399403744811), (5, 2, 0.20309656938774512), (6, 1, 0.5399197472244449), (7, 1, 0.1143336377577352), (8, 1, 0.9407730819927286), (9, 3, 0.6498433839280787), (10, 1, 0.45809030138364915), (11, 1, 0.47863588251941824), (12, 2, 0.8391567837923117), (13, 3, 0.40960032272933844), (14, 3, 0.23160403856511513), (15, 1, 0.224449995166069), (16, 3, 0.25803438431729875), (17, 3, 0.02833259444463654), (18, 3, 0.5872303226346454), (19, 1, 0.5914649077641732), (20, 2, 0.22051906513932484), (21, 3, 0.7009276587354103), (22, 2, 0.5223080910948292), (23, 3, 0.2993789007571922), (24, 1, 0.15540380927835906), (25, 1, 0.520123409733479), (26, 1, 0.092128301661066), (27, 2, 0.4236194725772584), (28, 1, 0.017134450182583416), (29, 3, 0.830222964334033), (30, 3, 0.9841160321548399), (31, 1, 0.7980955665408401), (32, 1, 0.7917638994990731), (33, 2, 0.6706123294945957), (34, 1, 0.6053096059536653), (35, 3, 0.7189541968105938), (36, 1, 0.9913945164324739), (37, 2, 0.3448539023527537), (38, 3, 0.4388532031471568), (39, 3, 0.9702531182773968), (40, 1, 0.4247508492743529), (41, 3, 0.43486267313565097), (42, 2, 0.42238341469180674), (43, 3, 0.9362889521976948), (44, 2, 0.9603682224229038), (45, 2, 0.1271129047041919), (46, 2, 0.7347195197691289), (47, 3, 0.8120596263153151), (48, 1, 0.8885463433567039), (49, 2, 0.7454407697421374)]","[0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1]",17,14,14,9,14,17
"[(0, 3, 0.6669398544294779), (1, 3, 0.7019037387142334), (2, 2, 0.027446551610976533), (3, 3, 0.8732612603694435), (4, 3, 0.9496369270230578), (5, 2, 0.8001634898854173), (6, 1, 0.863365033103492), (7, 3, 0.6859304289949959), (8, 2, 0.6941809478899538), (9, 1, 0.02820150734987381), (10, 1, 0.4864244852727909), (11, 2, 0.9541886125867751), (12, 3, 0.8137023398310321), (13, 1, 0.6827327527383982), (14, 3, 0.0004768372468085813), (15, 1, 0.24213925460479446), (16, 3, 0.8583104908022078), (17, 2, 0.652187069694345), (18, 1, 0.8208047641162463), (19, 1, 0.10158153962433702), (20, 2, 0.09263688354539212), (21, 1, 0.8890146395793735), (22, 3, 0.7737024282902553), (23, 3, 0.764870486802259), (24, 3, 0.3370986322915337), (25, 3, 0.06467231336860868), (26, 3, 0.5141970660739587), (27, 2, 0.3269916969351955), (28, 3, 0.6448262058194026), (29, 2, 0.9298472566919287), (30, 1, 0.3879241025636265), (31, 2, 0.5630272553654796), (32, 2, 0.06471237294661047), (33, 3, 0.8633816449838236), (34, 3, 0.4021251542473445), (35, 3, 0.5588044468157637), (36, 1, 0.7152595990647915), (37, 1, 0.8979446623473404), (38, 2, 0.9480778958997562), (39, 2, 0.5665054136897655), (40, 1, 0.2742656732856654), (41, 3, 0.20324560657021018), (42, 2, 0.7232223816646488), (43, 1, 0.4094048451467287), (44, 1, 0.14635715789884574), (45, 2, 0.8970563562735206), (46, 1, 0.053775479542493065), (47, 1, 0.5207617583562121), (48, 3, 0.5226570068330222), (49, 1, 0.23666015044294408)]","[1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1]",16,15,0,8,14,16
"[(0, 2, 0.019725039907721897), (1, 1, 0.022317824551958076), (2, 1, 0.3422844995880864), (3, 1, 0.9108922113827767), (4, 1, 0.4705460913040581), (5, 3, 0.5280171907367105), (6, 3, 0.6196257461282957), (7, 3, 0.3026482357062483), (8, 3, 0.18705682134019974), (9, 1, 0.8925214084492419), (10, 1, 0.6896057969250928), (11, 3, 0.5063601186024695), (12, 3, 0.6380754733245063), (13, 2, 0.24073742523519337), (14, 2, 0.49686180116363143), (15, 1, 0.16205375146804812), (16, 2, 0.3434781463848243), (17, 2, 0.10357163094955812), (18, 1, 0.03188948969316596), (19, 2, 0.5480614107645301), (20, 3, 0.5335196833021304), (21, 2, 0.8222617931267622), (22, 1, 0.9816491998709479), (23, 2, 0.3704169702050507), (24, 1, 0.5813088847586448), (25, 1, 0.0866316581721801), (26, 1, 0.9358297599530918), (27, 3, 0.08764391883193179), (28, 2, 0.06866611821375601), (29, 2, 0.8985643105925424), (30, 2, 0.6359956570594191), (31, 3, 0.5575434006213431), (32, 2, 0.49761044214012873), (33, 1, 0.3995122511478033), (34, 2, 0.17486278545250622), (35, 2, 0.3813589753997555), (36, 2, 0.32214628893064046), (37, 2, 0.06452813108200761), (38, 2, 0.06969723528514238), (39, 1, 0.09701031557135376), (40, 3, 0.40638059138330984), (41, 3, 0.0519460433216522), (42, 1, 0.20940159989816964), (43, 2, 0.3038278238495654), (44, 2, 0.44571747117798033), (45, 1, 0.3481415324056998), (46, 2, 0.39417816421687457), (47, 3, 0.3921966833273788), (48, 3, 0.22179360869496068), (49, 1, 0.8478488535504274)]","[0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",0,5,5,4,11,0
"[(0, 3, 0.7899672247733204), (1, 1, 0.40526657322549253), (2, 3, 0.04705321262707329), (3, 3, 0.29505539792714097), (4, 2, 0.926967979791827), (5, 2, 0.66485469101017), (6, 1, 0.37406074353651686), (7, 1, 0.038058148207522846), (8, 2, 0.22219592255530307), (9, 3, 0.22454331602857558), (10, 3, 0.9051210286299269), (11, 2, 0.2030294366989276), (12, 2, 0.59884166413125), (13, 1, 0.9801369495254132), (14, 1, 0.39726332800338926), (15, 2, 0.7819047081821051), (16, 3, 0.7743794182193414), (17, 3, 0.20689525834686717), (18, 2, 0.8707741884872009), (19, 2, 0.7145415056121315), (20, 3, 0.12806518619303886), (21, 3, 0.6965076343086697), (22, 2, 0.5644828756473176), (23, 3, 0.7443804056877893), (24, 2, 0.2102712922464801), (25, 1, 0.9513876491649493), (26, 2, 0.03064580530283123), (27, 1, 0.5714967308609558), (28, 2, 0.6527629007596466), (29, 3, 0.22706985152195236), (30, 3, 0.8849592893765164), (31, 3, 0.1015096929120799), (32, 2, 0.5083098221515943), (33, 1, 0.996613651914536), (34, 2, 0.0036806544264006424), (35, 3, 0.3190597194803775), (36, 2, 0.7648334002624383), (37, 2, 0.9076228524696385), (38, 2, 0.8278059025302811), (39, 2, 0.9015691742836771), (40, 1, 0.34060358295784277), (41, 3, 0.5133702558553559), (42, 1, 0.16572579197021364), (43, 3, 0.610599287366234), (44, 1, 0.16423868257891394), (45, 3, 0.029174926609619956), (46, 3, 0.6634960052991036), (47, 1, 0.06769968997108766), (48, 3, 0.43767876155541974), (49, 3, 0.6224942768770934)]","[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]",15,8,6,5,13,15
"[(0, 1, 0.9012933264484652), (1, 3, 0.2783119247288304), (2, 2, 0.6777005462900806), (3, 3, 0.0673638181071412), (4, 3, 0.33489858334410283), (5, 1, 0.4758343292632189), (6, 1, 0.16218363141147984), (7, 3, 0.37453110513645804), (8, 2, 0.5692768248692874), (9, 3, 0.057769241483583866), (10, 2, 0.342620983625461), (11, 2, 0.9013779540787641), (12, 3, 0.2912924952220085), (13, 2, 0.24561493275009294), (14, 3, 0.7347197507190906), (15, 3, 0.713869730003224), (16, 3, 0.09738080135566696), (17, 1, 0.8986873567092115), (18, 2, 0.9058052576392956), (19, 1, 0.08422649175646468), (20, 1, 0.710199022134687), (21, 1, 0.5910087262717452), (22, 2, 0.3224675555939255), (23, 1, 0.0011893037199467438), (24, 2, 0.7386865019723624), (25, 2, 0.30498617722662036), (26, 1, 0.7687314543733502), (27, 1, 0.43043100278378854), (28, 2, 0.7478600076671233), (29, 2, 0.24070536596143743), (30, 2, 0.72354015407165), (31, 3, 0.08228280138455868), (32, 2, 0.8346446717879044), (33, 2, 0.04860931891180664), (34, 1, 0.8034589873090205), (35, 1, 0.770221989830344), (36, 1, 0.2843208616693833), (37, 1, 0.8198232207001807), (38, 1, 0.13196872323768172), (39, 2, 0.7861179324468797), (40, 3, 0.8538044550833265), (41, 3, 0.9313954068253636), (42, 3, 0.10610177309942403), (43, 1, 0.2710308424906319), (44, 3, 0.3224401199302761), (45, 3, 0.08321317450384569), (46, 1, 0.1238276065648003), (47, 3, 0.7415471569748905), (48, 1, 0.5366454877717952), (49, 2, 0.8465141936885108)]","[1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1]",15,13,6,13,0,15
"[(0, 2, 0.904894376738112), (1, 2, 0.8149547491053202), (2, 3, 0.7854984793712866), (3, 2, 0.3932017889628562), (4, 1, 0.6945298238179893), (5, 2, 0.7663798200945151), (6, 2, 0.4646558063243571), (7, 2, 0.7881748377928607), (8, 3, 0.7812292521060478), (9, 1, 0.727196884885491), (10, 2, 0.3224752380347553), (11, 1, 0.8725862838029737), (12, 1, 0.3391981623756194), (13, 3, 0.14901708866693864), (14, 1, 0.17507668992025027), (15, 3, 0.9869944936760136), (16, 3, 0.12875164651546622), (17, 1, 0.3451185497551694), (18, 2, 0.13013458871029115), (19, 2, 0.9306881322308481), (20, 1, 0.780919812863534), (21, 2, 0.27062316279922183), (22, 3, 0.9008996588173599), (23, 1, 0.8567767207452137), (24, 3, 0.646744811137995), (25, 3, 0.11800104688852686), (26, 3, 0.1897322561773489), (27, 2, 0.6377727291761892), (28, 2, 0.835285109481697), (29, 3, 0.4662283173215104), (30, 1, 0.45601940589658074), (31, 3, 0.41570571805760204), (32, 3, 0.9135129994352789), (33, 1, 0.92389727411632), (34, 3, 0.5300802277113332), (35, 3, 0.8693550696635444), (36, 3, 0.9213861317969567), (37, 3, 0.23628748054669246), (38, 1, 0.31017587550076375), (39, 2, 0.1859882401815638), (40, 3, 0.6365111942823851), (41, 2, 0.02571857555774404), (42, 2, 0.5715809326355404), (43, 1, 0.5278655739485038), (44, 3, 0.8463978476823573), (45, 3, 0.6284906759010658), (46, 3, 0.14875974183962026), (47, 3, 0.3778601599782957), (48, 1, 0.22437189423277282), (49, 1, 0.8646385398520139)]","[1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1]",9,15,9,0,15,0
"[(0, 1, 0.39988125993991974), (1, 1, 0.2646786290638733), (2, 1, 0.6107345370443559), (3, 1, 0.9343708265407967), (4, 3, 0.7317193902862331), (5, 3, 0.14283248324717468), (6, 1, 0.6824189371581517), (7, 3, 0.39130622467322074), (8, 2, 0.7427722661697378), (9, 2, 0.3488947769280085), (10, 3, 0.5460736593017893), (11, 2, 0.522732286372414), (12, 1, 0.514787245445575), (13, 2, 0.3577757865863105), (14, 1, 0.17971650863112187), (15, 1, 0.093608694678608), (16, 1, 0.16846351904025236), (17, 2, 0.10671231071032994), (18, 2, 0.991448686831591), (19, 1, 0.02349230830303939), (20, 1, 0.30533179611342687), (21, 1, 0.5769413571565173), (22, 1, 0.7969637706910948), (23, 2, 0.5959732017334574), (24, 1, 0.356097010842816), (25, 3, 0.6284777314717829), (26, 3, 0.18123142841147022), (27, 1, 0.8602973901659354), (28, 2, 0.30302380770563087), (29, 3, 0.7152119781257176), (30, 2, 0.9238789068087601), (31, 3, 0.4567989658086744), (32, 3, 0.5484895454614854), (33, 3, 0.25293937129958544), (34, 1, 0.008277198256945728), (35, 2, 0.07534920145216217), (36, 2, 0.4394422509861836), (37, 2, 0.7742236869304545), (38, 2, 0.506271676096289), (39, 1, 0.34557272484850043), (40, 1, 0.1261795088645854), (41, 3, 0.31554341730015756), (42, 3, 0.8572216246679478), (43, 2, 0.35240553978537537), (44, 2, 0.33987778450590855), (45, 2, 0.44354555972044796), (46, 1, 0.2967376865238893), (47, 3, 0.7035566775695238), (48, 2, 0.023129536739682988), (49, 1, 0.3061575772823756)]","[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0]",7,4,6,4,11,7
