agents,healthStatus,solveConicGibbsGreedyDynamic,PPO_4Bucket_50000000,PPO_4Bucket_20000000,PPO_5Bucket_50000000,PPO_5Bucket_20000000,solveMILP
"[(0, 2, 0.4493405237779625), (1, 2, 0.661186611147301), (2, 1, 0.9102244343075513), (3, 3, 0.21738464665095258), (4, 3, 0.7457768292028112), (5, 1, 0.9716179725686095), (6, 1, 0.20748114600321788), (7, 3, 0.7511508302217492), (8, 2, 0.19325108578330896), (9, 2, 0.30810967869039574), (10, 2, 0.10566903621629853), (11, 2, 0.10245695293156831), (12, 1, 0.940169282072721), (13, 2, 0.5150951233485718), (14, 2, 0.7904319721636767), (15, 3, 0.39710439788921426), (16, 3, 0.29571373603754747), (17, 2, 0.10432657458299321), (18, 1, 0.7639951429341103), (19, 1, 0.43806501175254553), (20, 2, 0.2703256772134637), (21, 1, 0.7594309861101974), (22, 1, 0.5014770009097829), (23, 2, 0.5139333217460537), (24, 3, 0.5883186226698761), (25, 1, 0.21494026921514298), (26, 1, 0.040469024316479696), (27, 2, 0.6529805662299669), (28, 2, 0.693064743979506), (29, 2, 0.0985384891630725), (30, 1, 0.15908132105820294), (31, 1, 0.509282230530365), (32, 3, 0.07011930780483544), (33, 2, 0.3050383705628774), (34, 1, 0.22320901327037168), (35, 2, 0.21658712840462835), (36, 2, 0.7398051479348599), (37, 3, 0.0840419655099961), (38, 2, 0.9724424369193547), (39, 3, 0.03709362662601523), (40, 2, 0.4213266239772364), (41, 3, 0.9962698653313216), (42, 3, 0.7696468519203549), (43, 1, 0.7066203145880658), (44, 3, 0.1400150306088691), (45, 1, 0.557908602658792), (46, 1, 0.1275631787772874), (47, 2, 0.015679599334955885), (48, 1, 0.681904988410904), (49, 1, 0.98353619848659)]","[0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1]",18,8,17,17,9,18
"[(0, 1, 0.5501502335106699), (1, 3, 0.8404485803802246), (2, 3, 0.2562308818417227), (3, 2, 0.4153434203780546), (4, 2, 0.8086033276679603), (5, 3, 0.053899679413552115), (6, 2, 0.41521202957667847), (7, 2, 0.7863950990296413), (8, 2, 0.9572599161151122), (9, 1, 0.19511935106671086), (10, 1, 0.27045927426281935), (11, 2, 0.5560707562187849), (12, 1, 0.3791713889700541), (13, 1, 0.988371371561528), (14, 3, 0.4192883318608692), (15, 2, 0.500298407655209), (16, 1, 0.939963589757269), (17, 3, 0.2894228013938598), (18, 1, 0.8737448432252902), (19, 2, 0.7777626338350946), (20, 1, 0.9913022364314902), (21, 1, 0.8935023935019523), (22, 3, 0.32918393105737687), (23, 1, 0.8780270253576394), (24, 1, 0.892149216382028), (25, 1, 0.8680361982247933), (26, 3, 0.41839007732741573), (27, 1, 0.70810274266942), (28, 1, 0.4291893479328067), (29, 2, 0.8748308986976117), (30, 2, 0.7984297261003357), (31, 2, 0.05024620080400988), (32, 3, 0.33305033971123665), (33, 1, 0.649275989357309), (34, 3, 0.06850920416206763), (35, 1, 0.5206418717836724), (36, 2, 0.44588260430932347), (37, 2, 0.15163692189180233), (38, 2, 0.13689534976398665), (39, 2, 0.9952789842634823), (40, 3, 0.30949011902575874), (41, 1, 0.09284150333806973), (42, 3, 0.6096197594604156), (43, 2, 0.23474590508097215), (44, 2, 0.11972214284437777), (45, 3, 0.7906151580463187), (46, 3, 0.8157155065341987), (47, 2, 0.8728554707089193), (48, 2, 0.6902065794762371), (49, 2, 0.642772965087536)]","[0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1]",11,8,17,9,8,11
"[(0, 3, 0.15738120018716983), (1, 2, 0.9203427300752919), (2, 3, 0.6118690406849334), (3, 1, 0.3518228233984443), (4, 3, 0.08461298487634239), (5, 3, 0.17246544435812938), (6, 2, 0.33399104288070014), (7, 3, 0.3080837890568573), (8, 2, 0.7076748972150926), (9, 1, 0.4301770175323142), (10, 3, 0.9306605724062627), (11, 1, 0.8798390446813941), (12, 2, 0.689070799646606), (13, 3, 0.6894706248487917), (14, 1, 0.4439198791505997), (15, 3, 0.4738426659781453), (16, 1, 0.38281853926184684), (17, 2, 0.876089361486259), (18, 2, 0.02581471723622175), (19, 1, 0.9954891281489229), (20, 2, 0.10588058378450249), (21, 1, 0.3681645739129875), (22, 2, 0.6578519881035674), (23, 3, 0.6331640364596234), (24, 2, 0.5541306915056474), (25, 1, 0.679808744046035), (26, 3, 0.41270292504105266), (27, 3, 0.3832185075138578), (28, 1, 0.37643709136273185), (29, 2, 0.38263192102170696), (30, 2, 0.19444869738944914), (31, 2, 0.9849706538948676), (32, 2, 0.0016860857005804863), (33, 1, 0.08978365840319946), (34, 1, 0.5615444852023213), (35, 1, 0.04387436760018126), (36, 1, 0.1924936508738051), (37, 3, 0.5753110424873813), (38, 3, 0.02652429767845632), (39, 3, 0.10716775764639241), (40, 1, 0.4610197093110604), (41, 3, 0.742272028986874), (42, 1, 0.17765733028426844), (43, 2, 0.1186089284936036), (44, 3, 0.5134795066152537), (45, 2, 0.5784111863870325), (46, 3, 0.7662183866378772), (47, 3, 0.9552266178599902), (48, 3, 0.050770466770216016), (49, 3, 0.9823421249456941)]","[0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1]",22,11,19,12,22,22
"[(0, 3, 0.30788859461713114), (1, 3, 0.6516183653470428), (2, 2, 0.06361506515117987), (3, 3, 0.8915041625849356), (4, 2, 0.3568719289843144), (5, 1, 0.8241396036852671), (6, 2, 0.6829365596592857), (7, 2, 0.8812136014681597), (8, 2, 0.3165905170636213), (9, 1, 0.0026916320180747633), (10, 1, 0.7581655208560888), (11, 2, 0.9923120285271576), (12, 2, 0.357595328872094), (13, 2, 0.011933855795940973), (14, 1, 0.6813149084583556), (15, 3, 0.30409106715010037), (16, 1, 0.6567555601333999), (17, 3, 0.0258016428139759), (18, 3, 0.29872384763257587), (19, 2, 0.1348831376024323), (20, 1, 0.5604789108810336), (21, 2, 0.5537250047140044), (22, 1, 0.1779174751648347), (23, 3, 0.23254655986597683), (24, 3, 0.2770966255931946), (25, 1, 0.2628673972340283), (26, 3, 0.03838502684843936), (27, 2, 0.7045492491466956), (28, 1, 0.08423074721630541), (29, 3, 0.07148818303511806), (30, 1, 0.016140176869996914), (31, 3, 0.6085300865257969), (32, 2, 0.9064102563289943), (33, 3, 0.6296779593327227), (34, 1, 0.2912766479929456), (35, 1, 0.32426754316370476), (36, 3, 0.20515689012058924), (37, 2, 0.7351664493991236), (38, 3, 0.48859188100815754), (39, 2, 0.1504510098625934), (40, 3, 0.3408271436216783), (41, 2, 0.2556790849082248), (42, 2, 0.4941131873687272), (43, 2, 0.07388666910579378), (44, 2, 0.16686357253924933), (45, 2, 0.7839914326225872), (46, 2, 0.42135820446337324), (47, 1, 0.18139135259802153), (48, 2, 0.14356479546453982), (49, 3, 0.32825860688556874)]","[0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1]",9,9,9,9,6,9
"[(0, 2, 0.7758775950414718), (1, 1, 0.45049496162579616), (2, 1, 0.05279149339534772), (3, 1, 0.21464675246708342), (4, 1, 0.38867524357321104), (5, 3, 0.9144080691543505), (6, 2, 0.7871114082968226), (7, 2, 0.6774958424332259), (8, 2, 0.34751856818611127), (9, 3, 0.9732868519929709), (10, 2, 0.08159050103962384), (11, 1, 0.6701364052375774), (12, 1, 0.5096197394396851), (13, 3, 0.32880771598778624), (14, 3, 0.4983849232058879), (15, 2, 0.23766160292085414), (16, 2, 0.9206163289644982), (17, 3, 0.417015721704022), (18, 3, 0.6701163087419304), (19, 3, 0.2814359421942575), (20, 3, 0.04296075627279394), (21, 1, 0.5671671712583104), (22, 1, 0.1025414987772727), (23, 3, 0.5483169766146007), (24, 1, 0.7080318487100836), (25, 1, 0.6672799606353979), (26, 1, 0.22815587121088177), (27, 2, 0.8994535574878224), (28, 1, 0.9650036114441045), (29, 2, 0.1452173908239236), (30, 3, 0.46167511479643686), (31, 3, 0.2136720267244261), (32, 3, 0.45677251793072926), (33, 2, 0.044380960658027324), (34, 1, 0.3355286128820648), (35, 1, 0.8984238459912021), (36, 3, 0.7797856172204698), (37, 1, 0.9640729171394579), (38, 1, 0.1534940966587962), (39, 2, 0.1356032933255359), (40, 2, 0.1829254474290043), (41, 1, 0.30830756374293533), (42, 2, 0.5239282968024577), (43, 3, 0.1840819245527835), (44, 2, 0.26382018034141985), (45, 3, 0.9571911447926915), (46, 2, 0.1928293807746272), (47, 1, 0.003307254038118823), (48, 1, 0.15712822486674005), (49, 2, 0.08129693450935571)]","[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",0,21,11,0,8,12
"[(0, 3, 0.7945441154843551), (1, 3, 0.9218131026618765), (2, 3, 0.8704300992891332), (3, 1, 0.827207719337034), (4, 1, 0.15057922535027757), (5, 2, 0.8872761619226419), (6, 1, 0.38200851373917943), (7, 2, 0.5834467539292705), (8, 1, 0.4723257414744162), (9, 3, 0.21545750686414422), (10, 1, 0.5638055144973948), (11, 3, 0.05728582185438891), (12, 1, 0.4753200122473823), (13, 3, 0.11894759825429391), (14, 1, 0.44789010516633443), (15, 2, 0.42309187840817797), (16, 2, 0.5748037176876271), (17, 1, 0.32396059742445393), (18, 2, 0.744414024240882), (19, 1, 0.17656743086426807), (20, 2, 0.039158953999988366), (21, 3, 0.5684354736213597), (22, 2, 0.5031232884794915), (23, 3, 0.28990971398809895), (24, 2, 0.0978974219028319), (25, 2, 0.10829151127982684), (26, 1, 0.5406051173709677), (27, 1, 0.8456281055823582), (28, 3, 0.7129456979301277), (29, 3, 0.18080603015196695), (30, 3, 0.5928413860629967), (31, 3, 0.24324914943423048), (32, 2, 0.002412372495563253), (33, 2, 0.39919473207501643), (34, 2, 0.3597997712145641), (35, 2, 0.5348106939854617), (36, 2, 0.02271789648884237), (37, 2, 0.5678328741682132), (38, 3, 0.9852202173770281), (39, 1, 0.2596956523791002), (40, 2, 0.12378143676529185), (41, 1, 0.1093664574059322), (42, 1, 0.5859664455274158), (43, 1, 0.6450726568289696), (44, 2, 0.4159293589526354), (45, 1, 0.7919585041441725), (46, 2, 0.0025382472129885647), (47, 1, 0.5727329454263438), (48, 1, 0.4956551267689647), (49, 1, 0.8874009432273119)]","[1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1]",0,9,8,5,17,0
"[(0, 1, 0.8782935232083714), (1, 2, 0.7517605275087699), (2, 1, 0.485583701989476), (3, 3, 0.19788576085725096), (4, 2, 0.006960020633549835), (5, 3, 0.4676060447755592), (6, 1, 0.4557406216084118), (7, 2, 0.9308587867481574), (8, 2, 0.7904983022577722), (9, 1, 0.12222385471848396), (10, 2, 0.22481364762219302), (11, 3, 0.7617703250137945), (12, 1, 0.13967919108563986), (13, 3, 0.46964511032957335), (14, 2, 0.13967181230138714), (15, 1, 0.10197629872466818), (16, 1, 0.8354058934874106), (17, 3, 0.7449346611960358), (18, 1, 0.260597158205621), (19, 3, 0.2841126919343355), (20, 1, 0.009998189624475184), (21, 3, 0.8314476493257906), (22, 2, 0.5676053336017852), (23, 2, 0.29185903493789556), (24, 1, 0.23271915945774646), (25, 2, 0.8836354987624512), (26, 2, 0.021408529949253352), (27, 2, 0.4205393865976669), (28, 1, 0.8515244101692191), (29, 3, 0.43222646186485303), (30, 1, 0.9626982636071189), (31, 3, 0.10152346127653677), (32, 3, 0.9972122476921349), (33, 2, 0.24825117162076704), (34, 3, 0.5792192233818156), (35, 3, 0.1749405518993885), (36, 1, 0.44708153748605495), (37, 1, 0.8673199975848215), (38, 1, 0.5578276943134058), (39, 1, 0.5656177338824772), (40, 3, 0.5896369861718187), (41, 1, 0.9973728571312674), (42, 1, 0.10852812278829127), (43, 3, 0.7335735531402637), (44, 1, 0.288564808848048), (45, 1, 0.8417894994214761), (46, 1, 0.08797771877926164), (47, 1, 0.5648620634725788), (48, 1, 0.44388621408561757), (49, 2, 0.9454039543460167)]","[1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1]",20,11,14,11,16,20
"[(0, 1, 0.09067371103546529), (1, 2, 0.016806432999694754), (2, 2, 0.7785337164438563), (3, 1, 0.1454396728602685), (4, 2, 0.9806745785254877), (5, 3, 0.5430703611570964), (6, 3, 0.6813160374652877), (7, 1, 0.4209347136690704), (8, 3, 0.5065171139147687), (9, 3, 0.07459244042856572), (10, 3, 0.6161024513242558), (11, 3, 0.231014563964012), (12, 1, 0.6642238464211656), (13, 2, 0.27857577893374497), (14, 2, 0.045251691670903926), (15, 3, 0.7785275091755056), (16, 1, 0.15547920697896256), (17, 3, 0.09569818674377484), (18, 2, 0.30588366225307084), (19, 1, 0.6351844919968813), (20, 1, 0.5726031270788107), (21, 2, 0.30473173506633056), (22, 3, 0.9361008850369038), (23, 3, 0.8603747150750116), (24, 2, 0.7276868447639435), (25, 2, 0.4267563677583621), (26, 1, 0.41344540678359964), (27, 2, 0.720061244718504), (28, 3, 0.8674791370585327), (29, 1, 0.8389361614407104), (30, 2, 0.5687354158461432), (31, 2, 0.39454892022346344), (32, 1, 0.4838453990954399), (33, 2, 0.35933512219217156), (34, 3, 0.3265308275717914), (35, 3, 0.6990793144922594), (36, 3, 0.6176301030259815), (37, 1, 0.048462698773077295), (38, 1, 0.8966829823215543), (39, 3, 0.7456479815645902), (40, 1, 0.7477225097809843), (41, 2, 0.38467325407326314), (42, 2, 0.6731506714568358), (43, 1, 0.8993038788497494), (44, 3, 0.08598020545085716), (45, 1, 0.668970700276509), (46, 1, 0.49056484425655245), (47, 3, 0.3617238896786482), (48, 3, 0.6083026036896876), (49, 1, 0.2614055022741312)]","[1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1]",11,7,11,18,9,11
"[(0, 3, 0.19811031131761758), (1, 1, 0.6746790116155377), (2, 2, 0.9438863257992864), (3, 1, 0.016875321794842968), (4, 2, 0.5393845302772914), (5, 3, 0.20765682882203507), (6, 1, 0.2313464436068745), (7, 2, 0.8081169521852265), (8, 2, 0.33184673335443127), (9, 2, 0.6893265119487123), (10, 2, 0.11856748123043837), (11, 1, 0.973697087890692), (12, 1, 0.44457551954138974), (13, 2, 0.6416276095597736), (14, 3, 0.7541383844069102), (15, 3, 0.12129757371014482), (16, 1, 0.5369757553841573), (17, 3, 0.6500157929185725), (18, 1, 0.2116868131799574), (19, 3, 0.38600913409689697), (20, 2, 0.1014786949787162), (21, 2, 0.9936049831065972), (22, 3, 0.7902790786055055), (23, 2, 0.7161068537074478), (24, 3, 0.5494039555333432), (25, 1, 0.4331701009682185), (26, 1, 0.42471992976041484), (27, 1, 0.9844199393552163), (28, 3, 0.8324564076139402), (29, 3, 0.23209176420262234), (30, 2, 0.7012404949244138), (31, 2, 0.9933288259128724), (32, 2, 0.08442112092523257), (33, 2, 0.5141585730597641), (34, 3, 0.8239311177927428), (35, 2, 0.7722774424452215), (36, 3, 0.6305966367007126), (37, 2, 0.8101661390663055), (38, 1, 0.6139710962125352), (39, 1, 0.14420651225633285), (40, 1, 0.9884996333605781), (41, 1, 0.9158989768313529), (42, 2, 0.1801270342129626), (43, 2, 0.7995211902559808), (44, 1, 0.3560295608279944), (45, 1, 0.8873218531481543), (46, 1, 0.4596575057804042), (47, 2, 0.5860449090640252), (48, 3, 0.9298674693950209), (49, 3, 0.1332309565149119)]","[0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0]",12,0,6,20,12,10
"[(0, 1, 0.2171540339871182), (1, 3, 0.8110928720782994), (2, 2, 0.6146831099663783), (3, 3, 0.3342631344361743), (4, 3, 0.6493691638558622), (5, 1, 0.18005344705331017), (6, 3, 0.04551095869757016), (7, 1, 0.9147420171246852), (8, 2, 0.6450115105876243), (9, 1, 0.3734400284372418), (10, 3, 0.5345583364802877), (11, 1, 0.09798658760404189), (12, 2, 0.6220416450682232), (13, 2, 0.740740411339283), (14, 1, 0.3413810036721344), (15, 3, 0.049137239052507775), (16, 1, 0.7566898912066716), (17, 3, 0.861442217892337), (18, 2, 0.4161537790895177), (19, 2, 0.9433929656011641), (20, 2, 0.7327303493534356), (21, 3, 0.505087271130498), (22, 3, 0.2291585755366886), (23, 2, 0.12183116911274738), (24, 3, 0.3805876011428755), (25, 1, 0.1710743250410287), (26, 3, 0.8353244972930493), (27, 1, 0.048573697344373556), (28, 2, 0.4440051776403866), (29, 3, 0.14394805284697398), (30, 3, 0.6291441614588966), (31, 1, 0.3739452612657096), (32, 2, 0.1010530615374905), (33, 1, 0.8497910687966116), (34, 1, 0.7977303204560461), (35, 3, 0.505592358299562), (36, 3, 0.8906420176357466), (37, 2, 0.44075346490907996), (38, 3, 0.2352039720500375), (39, 1, 0.14862580461344665), (40, 1, 0.49260450330834626), (41, 1, 0.2575924312675201), (42, 3, 0.9911589898125106), (43, 3, 0.7226683407020824), (44, 1, 0.2815337373653095), (45, 3, 0.14188923749821336), (46, 3, 0.6306806026597073), (47, 3, 0.0301554485284784), (48, 1, 0.11936641008712967), (49, 3, 0.07244681904695716)]","[0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",14,9,21,14,0,11
"[(0, 2, 0.8471821323585892), (1, 1, 0.22465483147285914), (2, 3, 0.15670055501649205), (3, 1, 0.3626001548688482), (4, 2, 0.5686151918513559), (5, 3, 0.021335502012869934), (6, 3, 0.020080956008838302), (7, 3, 0.7244379172103285), (8, 2, 0.3314031616596541), (9, 1, 0.9071031200915083), (10, 1, 0.35028711821267977), (11, 1, 0.17712348386705123), (12, 1, 0.40608844496651053), (13, 2, 0.7451099702816277), (14, 3, 0.5097100116023628), (15, 1, 0.32148711856571754), (16, 3, 0.29793530343113717), (17, 1, 0.966227330833204), (18, 1, 0.9334050920978444), (19, 2, 0.47363501810390407), (20, 3, 0.7598242756239619), (21, 2, 0.31296203075219575), (22, 3, 0.06325666046599654), (23, 3, 0.12496693651109148), (24, 2, 0.9883333474181369), (25, 3, 0.04022493072583666), (26, 2, 0.909097757863598), (27, 3, 0.4076549659077727), (28, 1, 0.4893079640989014), (29, 3, 0.581758170530191), (30, 2, 0.8434649798612784), (31, 1, 0.40713947787058824), (32, 2, 0.5900307431314857), (33, 3, 0.36049452931822157), (34, 1, 0.5075441899896561), (35, 3, 0.8870236695980339), (36, 2, 0.11648304174375956), (37, 2, 0.6703902748813897), (38, 2, 0.4653948358798742), (39, 3, 0.6164200977778473), (40, 2, 0.21898028876762143), (41, 2, 0.02906319418169312), (42, 1, 0.030692173514811016), (43, 3, 0.43223296079236095), (44, 1, 0.7900619044164922), (45, 2, 0.7634839619350549), (46, 2, 0.6191696847799397), (47, 2, 0.20304342398203512), (48, 1, 0.3960311187380954), (49, 2, 0.8306211351675694)]","[1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1]",19,5,5,19,5,19
"[(0, 1, 0.022749108231636672), (1, 3, 0.048925622726550544), (2, 3, 0.3229707913935509), (3, 3, 0.2527104178327916), (4, 2, 0.9229447544248175), (5, 2, 0.18688376285637276), (6, 3, 0.8544315492368754), (7, 2, 0.39403810571301856), (8, 1, 0.9599229015556503), (9, 3, 0.898925524482388), (10, 2, 0.8483589083937042), (11, 1, 0.8226792722659684), (12, 1, 0.9030563532232103), (13, 1, 0.5821218991551662), (14, 3, 0.5857979429251648), (15, 2, 0.9029417595507924), (16, 2, 0.07836404615580617), (17, 2, 0.651550768979263), (18, 3, 0.1838623894785889), (19, 2, 0.6746209120728512), (20, 2, 0.329013911896304), (21, 2, 0.15780081616568664), (22, 3, 0.5857153173945306), (23, 1, 0.6669325277456377), (24, 1, 0.47350203428621473), (25, 1, 0.27590730184681056), (26, 2, 0.44574153290126795), (27, 2, 0.6278644511904421), (28, 3, 0.1595486297173898), (29, 3, 0.22619691058713665), (30, 3, 0.4877957681825066), (31, 2, 0.90737802511119), (32, 3, 0.8560038207530759), (33, 1, 0.13605665296984626), (34, 1, 0.6502273271152991), (35, 1, 0.24467639541812647), (36, 2, 0.26047122014852997), (37, 1, 0.5961955765603231), (38, 1, 0.7452308244319726), (39, 1, 0.9814685347025643), (40, 3, 0.6993649028444188), (41, 1, 0.5384107433956568), (42, 1, 0.06332134392212452), (43, 3, 0.2786429697868621), (44, 3, 0.14017435982923587), (45, 3, 0.24361656273881793), (46, 2, 0.5623803763878183), (47, 2, 0.18543468340968572), (48, 2, 0.5074827217984925), (49, 1, 0.9953565886379812)]","[0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1]",20,19,8,10,5,20
"[(0, 1, 0.7721023141293959), (1, 1, 0.007689019302070665), (2, 2, 0.9779637258372367), (3, 2, 0.3756263046378763), (4, 1, 0.8106798104062022), (5, 2, 0.3947431505252851), (6, 1, 0.21798754296156986), (7, 1, 0.8751335763100242), (8, 3, 0.09482667717506599), (9, 2, 0.8096896080769242), (10, 2, 0.26759665798382093), (11, 3, 0.9033584520093783), (12, 3, 0.3729982115954604), (13, 2, 0.2444895143460275), (14, 3, 0.2558521865057285), (15, 3, 0.5574282010738005), (16, 2, 0.013077052821204194), (17, 3, 0.17293521905379672), (18, 3, 0.5558164669136475), (19, 2, 0.007163169713856221), (20, 3, 0.6906695282859172), (21, 3, 0.5321144013832115), (22, 2, 0.38153297322770696), (23, 3, 0.12486553625298413), (24, 2, 0.7259058622558652), (25, 2, 0.39878676917590516), (26, 2, 0.6990232051737255), (27, 1, 0.16843011055037105), (28, 3, 0.41617885232503304), (29, 3, 0.9868668056450549), (30, 1, 0.3695711751807954), (31, 2, 0.4014857397398638), (32, 1, 0.27447070783832506), (33, 1, 0.795956582729428), (34, 1, 0.22347652022476472), (35, 1, 0.5914051310868284), (36, 2, 0.6296013251111262), (37, 3, 0.10441724597700008), (38, 3, 0.2864756449646555), (39, 1, 0.6126511935235702), (40, 1, 0.9131237471730385), (41, 2, 0.9514335747443795), (42, 1, 0.3207044496170691), (43, 1, 0.32247154345407625), (44, 3, 0.6587954868190034), (45, 2, 0.3491246754172358), (46, 3, 0.22191395706049366), (47, 1, 0.099744555487567), (48, 2, 0.3264060014092337), (49, 2, 0.42202858623451367)]","[1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1]",19,0,11,6,6,17
"[(0, 1, 0.022991971191418048), (1, 2, 0.34128709125374646), (2, 1, 0.06493978007752244), (3, 2, 0.41974506260271205), (4, 2, 0.398554511206182), (5, 1, 0.08236858362692134), (6, 3, 0.7487686659108496), (7, 3, 0.6739456695635369), (8, 1, 0.32544427442032764), (9, 3, 0.4718496946594527), (10, 3, 0.3617727849963174), (11, 2, 0.02882644792360145), (12, 3, 0.8551611835161381), (13, 2, 0.6046125026772531), (14, 3, 0.7778525607713282), (15, 3, 0.6426561131714166), (16, 3, 0.522130767752048), (17, 1, 0.4532541895378618), (18, 1, 0.6754797875243012), (19, 3, 0.24661859061048774), (20, 2, 0.41449882449530684), (21, 1, 0.4301173465782596), (22, 1, 0.2824193242807058), (23, 2, 0.13563671471341698), (24, 3, 0.6532775132022275), (25, 3, 0.13681649342996516), (26, 3, 0.9421996313561262), (27, 3, 0.2297938528893979), (28, 2, 0.7804655659363847), (29, 3, 0.07458020634749685), (30, 2, 0.2274290935105262), (31, 3, 0.5542342478893743), (32, 2, 0.6982831154526397), (33, 3, 0.16651753917948575), (34, 1, 0.0653658878402803), (35, 3, 0.860490816372319), (36, 2, 0.6983989837236797), (37, 3, 0.7970577779702509), (38, 3, 0.3636919029026482), (39, 2, 0.4185667663033995), (40, 2, 0.0383361662184627), (41, 2, 0.6518876306835443), (42, 3, 0.5492838535027631), (43, 2, 0.24298870326755861), (44, 1, 0.8400981950086961), (45, 2, 0.3483382777597237), (46, 2, 0.0737346293795813), (47, 2, 0.44707167418824656), (48, 3, 0.7859406129751669), (49, 2, 0.5132238248317256)]","[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1]",0,9,0,9,12,0
