agents,healthStatus,solveConicGibbsGreedyDynamic,PPO_4Bucket_50000000,PPO_4Bucket_20000000,PPO_5Bucket_50000000,PPO_5Bucket_20000000,solveMILP
"[(0, 1, 0.5816083371577079), (1, 2, 0.8904771860269223), (2, 3, 0.49874654012671893), (3, 1, 0.3414626744823036), (4, 2, 0.7773112377328488), (5, 1, 0.7283098540274827), (6, 3, 0.8023204804701933), (7, 3, 0.7429586324002636), (8, 3, 0.3194421332506119), (9, 2, 0.5166970052817313), (10, 3, 0.12310181440824197), (11, 1, 0.5721346722556113), (12, 3, 0.8054018115964303), (13, 3, 0.1855009023975357), (14, 1, 0.8842912426874664), (15, 3, 0.7687101449327516), (16, 3, 0.42983759766380003), (17, 3, 0.05498823402364117), (18, 2, 0.22423051461609622), (19, 1, 0.23815202805325852), (20, 2, 0.29224578475545493), (21, 2, 0.1940398159205481), (22, 2, 0.36302830711791856), (23, 1, 0.031184174800244824), (24, 3, 0.8668114585176806), (25, 2, 0.2609028824030949), (26, 3, 0.25610355359778325), (27, 1, 0.5880238470465019), (28, 2, 0.859372974010903), (29, 3, 0.6481195258166688), (30, 3, 0.4530661546695405), (31, 1, 0.022923772003576315), (32, 1, 0.6888600294439258), (33, 2, 0.5908184792769979), (34, 3, 0.18715940018612176), (35, 1, 0.1551627547094807), (36, 2, 0.1694463869975844), (37, 1, 0.2913366169034879), (38, 1, 0.22861939470847903), (39, 2, 0.41685365153140574), (40, 1, 0.23905594084288273), (41, 3, 0.29592564753147477), (42, 1, 0.02812960044631252), (43, 3, 0.8132563761278809), (44, 2, 0.3707645753314214), (45, 1, 0.36199309040139194), (46, 3, 0.8100879568446272), (47, 2, 0.5098038630670331), (48, 2, 0.22119281605485142), (49, 3, 0.534371472334808)]","[1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,9,8,22,22,9
"[(0, 2, 0.940604979742134), (1, 1, 0.08252311560540149), (2, 2, 0.0777622375825594), (3, 3, 0.7281165999209117), (4, 1, 0.42376445377470506), (5, 3, 0.37313955615381167), (6, 2, 0.49217243511971087), (7, 3, 0.001784157811740572), (8, 2, 0.7347582133370979), (9, 1, 0.27711744882827927), (10, 1, 0.9224208393702472), (11, 3, 0.3734378369456456), (12, 1, 0.22745611124128418), (13, 1, 0.8023170521750207), (14, 2, 0.9743868905047357), (15, 2, 0.8892515445442207), (16, 3, 0.5725656725280017), (17, 1, 0.6429018539897857), (18, 2, 0.01983393367685593), (19, 1, 0.7234370589144876), (20, 3, 0.9827139729429824), (21, 1, 0.889734627921849), (22, 3, 0.5232054980366102), (23, 3, 0.3757402839848657), (24, 3, 0.14561901485590845), (25, 2, 0.3350190559599795), (26, 3, 0.08026850386838513), (27, 1, 0.5723259579304945), (28, 1, 0.12760966354736902), (29, 2, 0.9055797751028685), (30, 2, 0.41628753780911176), (31, 3, 0.80820840068603), (32, 2, 0.2907116768012762), (33, 2, 0.7741065739025432), (34, 1, 0.061136075591576855), (35, 3, 0.17610665005638115), (36, 1, 0.07685151673825674), (37, 2, 0.2510669380922901), (38, 2, 0.67923819061215), (39, 2, 0.10356161940865916), (40, 3, 0.471409501849844), (41, 1, 0.6817959671144604), (42, 3, 0.36817304037069654), (43, 1, 0.45732157501414394), (44, 2, 0.266141436128965), (45, 2, 0.4983832144743122), (46, 2, 0.8287555743085371), (47, 1, 0.8619141152292185), (48, 1, 0.2130204134095275), (49, 1, 0.43268734369018114)]","[1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1]",11,7,21,20,16,9
"[(0, 1, 0.13017686702554754), (1, 2, 0.12111532499071886), (2, 2, 0.6868990196507339), (3, 3, 0.09856935053304716), (4, 2, 0.744744711147878), (5, 1, 0.43804849355380693), (6, 3, 0.09482590635621946), (7, 2, 0.07564046887313935), (8, 3, 0.48337431368881534), (9, 3, 0.005329741027286228), (10, 1, 0.5368836666765306), (11, 3, 0.22184781192519243), (12, 3, 0.32397167690687567), (13, 3, 0.3032656154887253), (14, 1, 0.36132628755610574), (15, 2, 0.313432017184301), (16, 1, 0.5960220908934865), (17, 3, 0.622775514509662), (18, 3, 0.15843616884740297), (19, 3, 0.21233959776338363), (20, 1, 0.9098291639244646), (21, 2, 0.13574175402331068), (22, 2, 0.8062116527621364), (23, 2, 0.8261700892166755), (24, 1, 0.48711805344692416), (25, 1, 0.2050648641416779), (26, 1, 0.2328716883977533), (27, 3, 0.14628651171991802), (28, 3, 0.5527925685009575), (29, 3, 0.8859406948148693), (30, 2, 0.24382358640316848), (31, 2, 0.6053679324360502), (32, 3, 0.7968717234595465), (33, 2, 0.014372251673809733), (34, 2, 0.8534600272253368), (35, 3, 0.6571546063495473), (36, 3, 0.40997825093122076), (37, 2, 0.09199445732576983), (38, 3, 0.013732833792563515), (39, 2, 0.7245272675946661), (40, 2, 0.2558425080847242), (41, 2, 0.8044551920694264), (42, 3, 0.803037581270352), (43, 1, 0.9335001056929229), (44, 1, 0.1581457964977231), (45, 1, 0.22952966050899892), (46, 1, 0.27350776063225957), (47, 1, 0.5214639401641811), (48, 1, 0.632053769528254), (49, 3, 0.8662897316694272)]","[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1]",29,0,16,17,18,25
"[(0, 2, 0.8716537051169967), (1, 1, 0.19414452433288432), (2, 2, 0.8600130701623782), (3, 2, 0.2759679687680031), (4, 1, 0.4818924546570952), (5, 1, 0.641199911533922), (6, 3, 0.8322677885197793), (7, 3, 0.3069226740629083), (8, 2, 0.40196497031814993), (9, 2, 0.09114717220264257), (10, 3, 0.11444354303897153), (11, 3, 0.948265608669708), (12, 3, 0.9904940002777494), (13, 1, 0.35505927475093013), (14, 1, 0.3024764685725293), (15, 3, 0.03035291337548196), (16, 3, 0.6003594894944838), (17, 2, 0.8047506756878066), (18, 1, 0.26030588450387815), (19, 3, 0.7128508436114589), (20, 1, 0.8697967965666267), (21, 1, 0.2465957389979404), (22, 2, 0.20397202902600586), (23, 1, 0.9443158136803951), (24, 3, 0.8491347344640456), (25, 3, 0.4931335319467579), (26, 1, 0.5459811134788755), (27, 2, 0.7754288275969401), (28, 2, 0.58209579388636), (29, 2, 0.7961267288180222), (30, 2, 0.9530064929631683), (31, 2, 0.2474970950593519), (32, 1, 0.20000082268037234), (33, 1, 0.5685605514942557), (34, 1, 0.10597325995852735), (35, 3, 0.6724660427570228), (36, 1, 0.4411649358405233), (37, 2, 0.855419574448473), (38, 1, 0.7882864594474113), (39, 2, 0.9399658252727853), (40, 1, 0.40673380258431), (41, 3, 0.12496439183610752), (42, 3, 0.28633612175508716), (43, 1, 0.9943075310848496), (44, 1, 0.8498783564240909), (45, 1, 0.056827395626967814), (46, 1, 0.5877552215058852), (47, 3, 0.3641342782575627), (48, 3, 0.6831439778565354), (49, 3, 0.18508352004848394)]","[1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0]",31,19,21,8,12,29
"[(0, 2, 0.41690080869082924), (1, 2, 0.9175992366927406), (2, 3, 0.939929889310703), (3, 1, 0.33083632666762985), (4, 3, 0.6584712935629196), (5, 1, 0.6299291654525931), (6, 1, 0.6883657851170126), (7, 2, 0.6365784831305843), (8, 1, 0.25604435123124947), (9, 2, 0.9258919406387869), (10, 2, 0.9170619289882757), (11, 3, 0.23739049809221235), (12, 2, 0.9002368823383552), (13, 2, 0.1725699996215425), (14, 2, 0.9482631689597122), (15, 2, 0.5665131694610352), (16, 3, 0.870715152240469), (17, 1, 0.9716445657940278), (18, 3, 0.9742716529991988), (19, 1, 0.7024515447510709), (20, 2, 0.6916858058282571), (21, 1, 0.7655060510378904), (22, 3, 0.7177915443092158), (23, 2, 0.3865421083743047), (24, 1, 0.22242052710393345), (25, 2, 0.35586902689612465), (26, 1, 0.942513035536325), (27, 3, 0.10676686237150079), (28, 3, 0.30419840621103755), (29, 3, 0.17968050915484235), (30, 1, 0.8494185505104844), (31, 2, 0.9584415138296251), (32, 1, 0.902350724734522), (33, 2, 0.15675559954025198), (34, 2, 0.48021327592965324), (35, 3, 0.8361015200289998), (36, 2, 0.40927202151706876), (37, 3, 0.2961140461414461), (38, 3, 0.2155552453172902), (39, 2, 0.40046530958572735), (40, 1, 0.6487444825583967), (41, 1, 0.903328051527257), (42, 3, 0.12848831986428955), (43, 1, 0.05800485912004827), (44, 3, 0.7678657505059033), (45, 2, 0.9002968360538285), (46, 2, 0.5067014220637944), (47, 1, 0.7226886249511062), (48, 3, 0.19355770656381455), (49, 1, 0.3147908075463278)]","[0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1]",22,18,10,23,24,10
"[(0, 2, 0.7875981990288285), (1, 2, 0.9651186678503666), (2, 1, 0.7840601531873581), (3, 1, 0.004245623015294853), (4, 3, 0.9832481784471665), (5, 1, 0.9024418497954894), (6, 3, 0.47111212817797454), (7, 1, 0.34257466723625773), (8, 2, 0.5447819059610841), (9, 2, 0.8441474116469182), (10, 1, 0.5111290253992923), (11, 3, 0.7009780026847896), (12, 1, 0.17649291346569584), (13, 3, 0.6846981537547987), (14, 2, 0.29750654481018), (15, 3, 0.6475089737726315), (16, 3, 0.05025900339081735), (17, 1, 0.15499079088789525), (18, 2, 0.9603812936175651), (19, 3, 0.3389177094603141), (20, 1, 0.5692459488986609), (21, 3, 0.40606451252602327), (22, 3, 0.031067326003737517), (23, 2, 0.722789185947404), (24, 1, 0.4327632686245524), (25, 1, 0.31012808870397457), (26, 1, 0.24481384822471564), (27, 3, 0.8240183524952438), (28, 2, 0.23890047976502227), (29, 1, 0.2085783050044755), (30, 2, 0.47527843655354773), (31, 3, 0.697269973453636), (32, 2, 0.14113304305799068), (33, 3, 0.29438457043902977), (34, 2, 0.6238192697672099), (35, 3, 0.34034352977173365), (36, 3, 0.05162453582933724), (37, 3, 0.8542272845041258), (38, 3, 0.27429951023013566), (39, 2, 0.19632862179423194), (40, 2, 0.07573870849930597), (41, 1, 0.7536721397598439), (42, 1, 0.9117468494605602), (43, 2, 0.5040792881128634), (44, 1, 0.032171026864024954), (45, 2, 0.5214667913411114), (46, 1, 0.7313838440058484), (47, 2, 0.6857078517094429), (48, 2, 0.46515852008693903), (49, 2, 0.9979904680954764)]","[1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1]",12,20,10,19,10,12
"[(0, 1, 0.08121528793346855), (1, 3, 0.385577050207784), (2, 1, 0.11747879949008155), (3, 2, 0.04465496381503775), (4, 2, 0.8198468735490602), (5, 2, 0.33576128890787116), (6, 3, 0.9062629086133296), (7, 3, 0.3560708564827483), (8, 3, 0.6809721967290644), (9, 2, 0.2548759311404737), (10, 2, 0.5452264836730427), (11, 3, 0.2466308660097013), (12, 2, 0.010624358141360424), (13, 3, 0.45154783896438033), (14, 2, 0.46834064410258025), (15, 3, 0.4480986791359536), (16, 2, 0.8883320466245055), (17, 2, 0.4662011685355909), (18, 1, 0.49768699731355914), (19, 1, 0.5344138743594634), (20, 3, 0.14456761280497277), (21, 1, 0.9185405816827306), (22, 3, 0.5342577512062401), (23, 3, 0.1580259417508515), (24, 3, 0.2614980160516033), (25, 3, 0.6488274087393082), (26, 1, 0.09120203158712326), (27, 3, 0.9726773128368374), (28, 2, 0.19423662441517697), (29, 3, 0.06982544359685128), (30, 1, 0.3505132107133211), (31, 3, 0.6826518366576853), (32, 1, 0.40066141830047974), (33, 1, 0.8011475138169498), (34, 1, 0.11633841426618896), (35, 2, 0.9270175912745354), (36, 1, 0.8145242665223655), (37, 2, 0.8689514209025766), (38, 1, 0.0031421794889069377), (39, 1, 0.610768078092866), (40, 3, 0.3505466510587638), (41, 2, 0.45444380236812876), (42, 3, 0.300346104636811), (43, 2, 0.48742547010981796), (44, 3, 0.5350669040292751), (45, 1, 0.02103706924788329), (46, 2, 0.9248135910700842), (47, 3, 0.649732508564655), (48, 1, 0.2548517154474649), (49, 2, 0.5630053632429626)]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0]",8,7,8,0,19,16
"[(0, 3, 0.18058915683217613), (1, 2, 0.7315349102460547), (2, 2, 0.1541010421277974), (3, 1, 0.6885143832031885), (4, 2, 0.48879186722444534), (5, 3, 0.23749006354827495), (6, 2, 0.6254191611339902), (7, 1, 0.5709452420284742), (8, 2, 0.1932662815422873), (9, 2, 0.5997204029151395), (10, 3, 0.5743382965729579), (11, 2, 0.9103423194009774), (12, 2, 0.39185459930164757), (13, 3, 0.10822636797611906), (14, 3, 0.9703138757004242), (15, 1, 0.7028370536150165), (16, 1, 0.5163408166624701), (17, 1, 0.9469254840284045), (18, 2, 0.8845455996595907), (19, 3, 0.7290522178552751), (20, 1, 0.41114884484261693), (21, 3, 0.3368825973982449), (22, 2, 0.5685139926130421), (23, 2, 0.05858075502385096), (24, 1, 0.3278836555499176), (25, 2, 0.584159658637111), (26, 1, 0.6960883415063275), (27, 3, 0.49833269230678456), (28, 1, 0.3243262501786349), (29, 3, 0.9284363335159076), (30, 2, 0.6972638846007971), (31, 3, 0.08032656603907262), (32, 2, 0.2877409767567912), (33, 3, 0.597254434496285), (34, 1, 0.07265824171065327), (35, 3, 0.9988587413668204), (36, 3, 0.08321203967708268), (37, 2, 0.8303837292553047), (38, 2, 0.14185912060032702), (39, 1, 0.777273991405213), (40, 1, 0.2226747856751241), (41, 2, 0.12396638601839227), (42, 2, 0.9921286423569285), (43, 2, 0.4694066510591527), (44, 2, 0.7301501216524204), (45, 2, 0.6351141529254468), (46, 2, 0.13841730716472778), (47, 2, 0.007612519434195719), (48, 2, 0.25675133142457796), (49, 2, 0.7926128256652467)]","[1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1]",13,16,18,18,21,18
"[(0, 1, 0.9441729477500925), (1, 1, 0.2640163609710927), (2, 2, 0.9424308929256124), (3, 2, 0.04044790818168931), (4, 2, 0.3800330208114111), (5, 1, 0.9775196445657592), (6, 2, 0.9296022409302097), (7, 3, 0.34388007295307654), (8, 3, 0.07162893964234318), (9, 2, 0.2601174155267446), (10, 2, 0.5882021934233215), (11, 1, 0.46577420781642187), (12, 3, 0.04670747411466358), (13, 2, 0.3500672118503586), (14, 2, 0.8144283079047127), (15, 1, 0.718671241847581), (16, 2, 0.8368748000476851), (17, 3, 0.8964195232664394), (18, 2, 0.5108164563976284), (19, 2, 0.5621765671892154), (20, 1, 0.14143152072648457), (21, 3, 0.604749859678549), (22, 3, 0.7424232111542778), (23, 2, 0.6436548592598158), (24, 3, 0.9703667616130837), (25, 3, 0.48390426565618117), (26, 3, 0.623197164731524), (27, 3, 0.27199887112429255), (28, 3, 0.15445170757258397), (29, 1, 0.7204943371512694), (30, 3, 0.9474192234425719), (31, 3, 0.3272760598492588), (32, 2, 0.8329429928877125), (33, 3, 0.8370574745154985), (34, 3, 0.5305532998594445), (35, 1, 0.09747867797277021), (36, 3, 0.8934901505541938), (37, 3, 0.0840397822668314), (38, 3, 0.9254247189448276), (39, 1, 0.4888106727424152), (40, 3, 0.8194450396722114), (41, 1, 0.7310551734666025), (42, 3, 0.9163505220077522), (43, 2, 0.9270673053638039), (44, 3, 0.05143153364229147), (45, 2, 0.8760473768379189), (46, 1, 0.6363356659156217), (47, 3, 0.22130139493632717), (48, 1, 0.018684472622550796), (49, 3, 0.9979321947873843)]","[1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1]",15,25,11,22,11,15
"[(0, 1, 0.3000487647899259), (1, 3, 0.08181117727952236), (2, 3, 0.18313631715404066), (3, 1, 0.9440247936088556), (4, 2, 0.480219318688593), (5, 3, 0.5734419641993611), (6, 1, 0.9103919963531714), (7, 3, 0.8005993845218214), (8, 3, 0.8736210315896072), (9, 1, 0.7375995117859369), (10, 2, 0.10913891612988413), (11, 3, 0.8474698131748768), (12, 1, 0.19843495326478544), (13, 2, 0.053141716209975765), (14, 1, 0.781434882538624), (15, 2, 0.3236275872421688), (16, 1, 0.1728194505422067), (17, 2, 0.04597451818014553), (18, 3, 0.2128225096892713), (19, 2, 0.5293092581337551), (20, 2, 0.6038193708327955), (21, 2, 0.21268677679823722), (22, 1, 0.3684933246512364), (23, 3, 0.9885716167846264), (24, 3, 0.2648238408306183), (25, 3, 0.9349394624068652), (26, 2, 0.38602409809620486), (27, 2, 0.07942312100880555), (28, 2, 0.8219381578399678), (29, 3, 0.907932679299133), (30, 1, 0.19275729873830405), (31, 1, 0.8329112103944905), (32, 2, 0.32954691692970184), (33, 2, 0.760664256367197), (34, 2, 0.3600185844995486), (35, 3, 0.8033839432606172), (36, 2, 0.05670119548313168), (37, 2, 0.5264432031732738), (38, 3, 0.002017511230495539), (39, 2, 0.32629791871318203), (40, 1, 0.7495955014510511), (41, 2, 0.5392175362741607), (42, 1, 0.0336449808654663), (43, 3, 0.01316260083109444), (44, 1, 0.6993213601975515), (45, 3, 0.7293179292477722), (46, 2, 0.28488904220854216), (47, 2, 0.14140012190089168), (48, 2, 0.8372543768933892), (49, 2, 0.7598924056806234)]","[1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0]",25,13,8,21,12,30
"[(0, 2, 0.7968128433472885), (1, 3, 0.21358210461835592), (2, 3, 0.9508809514933776), (3, 1, 0.8288075020092379), (4, 1, 0.4876294211849126), (5, 3, 0.5593443516703536), (6, 3, 0.73169694564132), (7, 1, 0.9815551293959054), (8, 1, 0.9804953651292798), (9, 1, 0.7662276390760532), (10, 3, 0.6986880718184174), (11, 2, 0.9108758834368761), (12, 1, 0.9400496948927098), (13, 2, 0.5397975482509673), (14, 2, 0.6621828979427279), (15, 2, 0.900005933049565), (16, 2, 0.8169013674681951), (17, 3, 0.7241848834456995), (18, 2, 0.28199060077265226), (19, 1, 0.5381076051428694), (20, 1, 0.5362112395596392), (21, 2, 0.7227433412357445), (22, 3, 0.10008240775870358), (23, 3, 0.8859284253298744), (24, 3, 0.8714919949245995), (25, 1, 0.79042979104951), (26, 1, 0.910492697013763), (27, 3, 0.7436725303772254), (28, 2, 0.5949993465726705), (29, 2, 0.16012862075003065), (30, 2, 0.29970821162795447), (31, 3, 0.28479971890013434), (32, 1, 0.8572019419860439), (33, 2, 0.5865910850206839), (34, 3, 0.890358540084844), (35, 2, 0.8791212193890995), (36, 1, 0.17351628269813457), (37, 1, 0.8642748357076221), (38, 1, 0.3084197162297969), (39, 3, 0.3085035227789866), (40, 3, 0.21086842944349637), (41, 1, 0.26272771636753833), (42, 1, 0.20695551454055905), (43, 3, 0.7635348328194974), (44, 1, 0.7657469171801938), (45, 2, 0.35433862202423894), (46, 3, 0.26345839953667305), (47, 2, 0.27104148549668716), (48, 3, 0.6307773297116487), (49, 3, 0.1637222618495383)]","[0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",23,17,20,20,29,21
"[(0, 3, 0.9209010797185957), (1, 1, 0.40580227201031216), (2, 2, 0.17777144210238227), (3, 1, 0.5814680337414135), (4, 3, 0.6211514031514993), (5, 3, 0.0007337624668701803), (6, 1, 0.10770421752567816), (7, 3, 0.5053620333571994), (8, 1, 0.5714805364462684), (9, 1, 0.8230840138341066), (10, 2, 0.9395375843183102), (11, 2, 0.4894836275286438), (12, 1, 0.8892812328209663), (13, 2, 0.8703400843629886), (14, 3, 0.33053541307984213), (15, 1, 0.892754027097827), (16, 2, 0.29958362550057993), (17, 3, 0.09661318317583889), (18, 2, 0.10963051936736479), (19, 3, 0.912276326079766), (20, 3, 0.3643838602319356), (21, 1, 0.8351444111080614), (22, 3, 0.8599072949997726), (23, 2, 0.5728319030828932), (24, 1, 0.8895757673262975), (25, 1, 0.8783874606959752), (26, 2, 0.5877490800980788), (27, 1, 0.48347270558303446), (28, 1, 0.6900104790587663), (29, 1, 0.6189246208510069), (30, 2, 0.9544949480777621), (31, 2, 0.9371969156236284), (32, 3, 0.34012268473456164), (33, 3, 0.46744740712688493), (34, 3, 0.9977242802528181), (35, 3, 0.4247949988088371), (36, 1, 0.5420887721892826), (37, 1, 0.5669226655498614), (38, 1, 0.3944328614522953), (39, 3, 0.20864252028954156), (40, 3, 0.6148854442867022), (41, 2, 0.22458031519505994), (42, 2, 0.6947324217939493), (43, 3, 0.7102469218686684), (44, 3, 0.14216218486848264), (45, 2, 0.8915144881924644), (46, 2, 0.12300009465580797), (47, 3, 0.6340270494281335), (48, 2, 0.2714064711330978), (49, 1, 0.19031361866893692)]","[1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0]",22,25,12,22,26,22
"[(0, 1, 0.6333697577556165), (1, 3, 0.6506866364311255), (2, 2, 0.04212010194432125), (3, 2, 0.3279575511255066), (4, 2, 0.5975027166242632), (5, 1, 0.6861484330213456), (6, 3, 0.8525707030057975), (7, 3, 0.32604852312401467), (8, 2, 0.834217248298369), (9, 3, 0.5564387069084884), (10, 2, 0.4473643049198036), (11, 1, 0.12383498515621438), (12, 1, 0.3115020806845), (13, 3, 0.6530910128089925), (14, 3, 0.7631643779579979), (15, 2, 0.845958606412289), (16, 3, 0.18357256141155198), (17, 3, 0.2454719522754495), (18, 2, 0.37775886106285916), (19, 2, 0.7079079120328782), (20, 3, 0.5039212489529618), (21, 1, 0.06861628734585246), (22, 1, 0.621739924717077), (23, 1, 0.056925779927193054), (24, 1, 0.32982596286269117), (25, 3, 0.21701992655229363), (26, 2, 0.5632124178718066), (27, 3, 0.5627169091197921), (28, 3, 0.49399251255294085), (29, 2, 0.3013812202194439), (30, 3, 0.6983094494479786), (31, 2, 0.9996510945984929), (32, 3, 0.7006539938119227), (33, 2, 0.06629542242806086), (34, 2, 0.9161085352257149), (35, 2, 0.6657952874415757), (36, 3, 0.5936725706109849), (37, 1, 0.6147217603158938), (38, 2, 0.8464637613464934), (39, 2, 0.2625370049912946), (40, 2, 0.019203841649487297), (41, 1, 0.05777174835206278), (42, 3, 0.6517357179712208), (43, 2, 0.2692078048699813), (44, 2, 0.6757524045230558), (45, 1, 0.22329679939236236), (46, 1, 0.22082064279365898), (47, 1, 0.18269221626882914), (48, 1, 0.25925065140744197), (49, 3, 0.7367044740336294)]","[1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1]",7,8,18,20,6,0
"[(0, 1, 0.7411719990791464), (1, 2, 0.04943335206369781), (2, 2, 0.6246275416364453), (3, 2, 0.2932047273516548), (4, 2, 0.6472207439107333), (5, 3, 0.17884294641163623), (6, 3, 0.6426966784860212), (7, 1, 0.5250632770163647), (8, 3, 0.6007667866498159), (9, 2, 0.5153724857291185), (10, 1, 0.3486832206037701), (11, 1, 0.9128751225451589), (12, 3, 0.9802073635958688), (13, 1, 0.689398818859293), (14, 3, 0.45398747224351976), (15, 2, 0.06381385769631609), (16, 3, 0.9277159568325831), (17, 3, 0.7689689377637372), (18, 1, 0.1069447454340714), (19, 3, 0.4552475364160373), (20, 1, 0.031884228135042436), (21, 1, 0.2922103830316233), (22, 2, 0.19877017726417734), (23, 2, 0.9630580286775117), (24, 1, 0.5569906828756379), (25, 1, 0.9470531325274156), (26, 3, 0.06364000295564132), (27, 2, 0.367346771334903), (28, 2, 0.5017901246797827), (29, 3, 0.3417422199079524), (30, 2, 0.33954955616028937), (31, 1, 0.4677537442024433), (32, 3, 0.445436823312671), (33, 1, 0.6031634774690262), (34, 1, 0.08234311558295837), (35, 3, 0.5648987678064095), (36, 3, 0.3826859510594668), (37, 1, 0.8637469680819042), (38, 3, 0.3652401550937364), (39, 2, 0.983805523270575), (40, 3, 0.3312475925917596), (41, 1, 0.5725805358326762), (42, 1, 0.1455885285682863), (43, 3, 0.3068547652120641), (44, 3, 0.5901707877779183), (45, 1, 0.8112411176291934), (46, 3, 0.6668324081073396), (47, 2, 0.4655926793615115), (48, 2, 0.6786657762508668), (49, 2, 0.7388203204509914)]","[1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1]",18,19,21,11,15,18
