agents,healthStatus,solveConicGibbsGreedyDynamic,PPO_4Bucket_50000000,PPO_4Bucket_20000000,PPO_5Bucket_50000000,PPO_5Bucket_20000000,solveMILP
"[(0, 2, 0.3293383046446188), (1, 3, 0.36155640227378916), (2, 1, 0.9641887315831096), (3, 1, 0.343056610426435), (4, 3, 0.8253231521995228), (5, 3, 0.3359904462306482), (6, 3, 0.800794991808593), (7, 1, 0.21194548804555535), (8, 2, 0.9954469330520366), (9, 2, 0.005833919813019728), (10, 3, 0.8085620059762413), (11, 1, 0.1615770567508994), (12, 1, 0.9614372854543729), (13, 1, 0.859938965240969), (14, 1, 0.8202156576708266), (15, 1, 0.5825810005930043), (16, 1, 0.9677611791584178), (17, 3, 0.1884261916563601), (18, 2, 0.6405778567912516), (19, 3, 0.28723775940090335), (20, 3, 0.45526373621527494), (21, 2, 0.07850112264928644), (22, 2, 0.6993932520008205), (23, 3, 0.7433545044611392), (24, 2, 0.5035056362610433), (25, 3, 0.9755958160020671), (26, 1, 0.5351413747516766), (27, 2, 0.4979972441772339), (28, 2, 0.4470871654389287), (29, 1, 0.22056350075051556), (30, 1, 0.004800115758672008), (31, 2, 0.19906492841986556), (32, 2, 0.962498074969254), (33, 3, 0.8459345261046434), (34, 1, 0.13266270951838377), (35, 2, 0.20582532511491736), (36, 3, 0.274240775348333), (37, 1, 0.965006996228382), (38, 3, 0.9122291427859456), (39, 3, 0.5806157832826814), (40, 1, 0.9080196240037335), (41, 3, 0.6525969303075752), (42, 2, 0.4392115059718583), (43, 3, 0.056398029081032086), (44, 2, 0.8865905492822931), (45, 2, 0.9409342437868704), (46, 2, 0.2547384309762588), (47, 2, 0.32477728542993634), (48, 2, 0.4648709401808734), (49, 3, 0.5985876097590461)]","[0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]",24,13,18,17,16,24.0
"[(0, 2, 0.6078429677437189), (1, 3, 0.23410316515030183), (2, 3, 0.5809519981014565), (3, 3, 0.7427986800337273), (4, 1, 0.027989021250284796), (5, 3, 0.933784872034355), (6, 3, 0.8857370076388874), (7, 3, 0.9116019318499916), (8, 1, 0.884914679038787), (9, 2, 0.7121104801353796), (10, 3, 0.46806086112889134), (11, 3, 0.16086322525684305), (12, 1, 0.8860208963332911), (13, 2, 0.8986235297827873), (14, 2, 0.3438737141788385), (15, 2, 0.49772679577834167), (16, 3, 0.6466539695583771), (17, 1, 0.6648975004665383), (18, 1, 0.7598738826600511), (19, 1, 0.7323951895780751), (20, 2, 0.8903662742056533), (21, 1, 0.10565051353321941), (22, 2, 0.47528983792073043), (23, 1, 0.3280283482209948), (24, 3, 0.2358103094250371), (25, 1, 0.12341607708494517), (26, 1, 0.26999506305265375), (27, 1, 0.7696602078991434), (28, 2, 0.9359361137309787), (29, 1, 0.06282454552054284), (30, 2, 0.5106169639621734), (31, 1, 0.16198714702661943), (32, 1, 0.9981992305694641), (33, 3, 0.5766233240385554), (34, 3, 0.03893780890146892), (35, 3, 0.8297383923775046), (36, 2, 0.905149172860759), (37, 3, 0.32694133887307), (38, 2, 0.36294791965438444), (39, 1, 0.022561034196397878), (40, 1, 0.5933124206812095), (41, 1, 0.8090961802187409), (42, 2, 0.16981202465036438), (43, 3, 0.37340722210227995), (44, 3, 0.4861807918739839), (45, 2, 0.2625626423001246), (46, 2, 0.8477971053477332), (47, 1, 0.2626456106798005), (48, 3, 0.7763694311971404), (49, 2, 0.6691217435097137)]","[1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1]",16,16,14,19,19,16.0
"[(0, 1, 0.6617120384801523), (1, 2, 0.24212922816161098), (2, 3, 0.10331625857864046), (3, 3, 0.5607671851290777), (4, 3, 0.6552113337536248), (5, 2, 0.03358653311286519), (6, 1, 0.7427777227904049), (7, 2, 0.706132779720804), (8, 1, 0.8645738124628292), (9, 1, 0.8017224976880635), (10, 2, 0.3367623712137471), (11, 1, 0.7021592290359248), (12, 2, 0.5706263346828818), (13, 2, 0.2976726301441459), (14, 1, 0.3751027029701137), (15, 2, 0.873476617295326), (16, 3, 0.4948795161486149), (17, 2, 0.22758734291724492), (18, 1, 0.640086263095804), (19, 2, 0.9690160568448555), (20, 1, 0.869268089389627), (21, 1, 0.08273223741836377), (22, 1, 0.9304041324887877), (23, 1, 0.2546997980151642), (24, 3, 0.8392037388761894), (25, 1, 0.9993405036229147), (26, 2, 0.4781038108891703), (27, 3, 0.20921066861073057), (28, 3, 0.6513635959724656), (29, 2, 0.21842405783156693), (30, 3, 0.20603993574172808), (31, 1, 0.014288615973346741), (32, 1, 0.8300908426113267), (33, 1, 0.8937432034187225), (34, 3, 0.6041321770178169), (35, 2, 0.33510551928266263), (36, 3, 0.4272414441105785), (37, 1, 0.041091345784033506), (38, 1, 0.844393017502046), (39, 2, 0.0026601054744511687), (40, 3, 0.5824229830263936), (41, 2, 0.5304853822445753), (42, 1, 0.5706075579226978), (43, 3, 0.04733892849659871), (44, 1, 0.5910088753094552), (45, 1, 0.8405007836236966), (46, 1, 0.42555469016420633), (47, 1, 0.11390278113620744), (48, 2, 0.2298164351058659), (49, 2, 0.35250855003018355)]","[0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0]",17,10,14,5,9,17.0
"[(0, 2, 0.4361041498656004), (1, 3, 0.054252835822728884), (2, 3, 0.19707284381441792), (3, 2, 0.770369885797347), (4, 2, 0.915904730319758), (5, 3, 0.8499511526199574), (6, 1, 0.46878388874083543), (7, 3, 0.8258391107107029), (8, 1, 0.7839039668370527), (9, 2, 0.7382751024668049), (10, 1, 0.4044881053702175), (11, 3, 0.32947223121920266), (12, 1, 0.2451732742635141), (13, 1, 0.6153659160352538), (14, 2, 0.11379958772291066), (15, 2, 0.11755383598356217), (16, 1, 0.30743383933531365), (17, 1, 0.06597280461693578), (18, 3, 0.678934655423593), (19, 3, 0.011713162897342921), (20, 1, 0.24607604210872924), (21, 2, 0.4160749413244851), (22, 2, 0.18523936018110432), (23, 3, 0.28076088804776533), (24, 1, 0.9452399839654575), (25, 2, 0.9598056454920506), (26, 3, 0.6548439386510383), (27, 3, 0.5036306937144085), (28, 1, 0.5819294625362025), (29, 2, 0.2314719418987906), (30, 2, 0.49711531314353574), (31, 2, 0.9033474200671944), (32, 3, 0.8144099594494332), (33, 2, 0.14802290197156576), (34, 2, 0.019756105199002838), (35, 1, 0.6993580644653703), (36, 1, 0.9978789281497336), (37, 2, 0.43369208972174267), (38, 3, 0.9199410661633157), (39, 1, 0.7423481330109393), (40, 2, 0.322709326462435), (41, 1, 0.8827593607561937), (42, 3, 0.839045246547155), (43, 3, 0.8720418271217851), (44, 3, 0.9968575747019967), (45, 2, 0.4718245266655533), (46, 2, 0.024736778855696362), (47, 1, 0.16529917844270892), (48, 3, 0.6990766028119572), (49, 3, 0.2569742150448584)]","[1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0]",25,15,6,20,5,25.0
"[(0, 3, 0.34973839102963145), (1, 3, 0.903454807569293), (2, 3, 0.626214943907948), (3, 1, 0.745815662881893), (4, 2, 0.3291221965715848), (5, 3, 0.7718416431556672), (6, 3, 0.2755920704243169), (7, 2, 0.0858683450067046), (8, 1, 0.7324879730216828), (9, 3, 0.07889933488727863), (10, 1, 0.18544316183125253), (11, 3, 0.03692879905058499), (12, 2, 0.023511949737538007), (13, 2, 0.6392244364860682), (14, 1, 0.4924133637772219), (15, 1, 0.2766799068699112), (16, 2, 0.9839623116962914), (17, 3, 0.23822120942697145), (18, 2, 0.8236504032314192), (19, 1, 0.5194709241197437), (20, 1, 0.532867825220936), (21, 2, 0.09215728604025741), (22, 3, 0.9647167427293173), (23, 1, 0.9983272067646433), (24, 2, 0.8748204761514481), (25, 2, 0.08892488141158084), (26, 1, 0.9967622361969953), (27, 1, 0.6999464994615144), (28, 1, 0.6999943779490633), (29, 3, 0.03435988986713523), (30, 1, 0.056603023495083504), (31, 2, 0.7852863353472334), (32, 1, 0.8025282437259049), (33, 1, 0.29832737169583523), (34, 3, 0.18865166751675033), (35, 1, 0.9285796476945798), (36, 3, 0.5874321195481771), (37, 3, 0.28261808691535106), (38, 2, 0.5045484288693162), (39, 3, 0.2041167693022804), (40, 3, 0.1834053116380434), (41, 3, 0.30417428810299807), (42, 2, 0.8378984019561471), (43, 2, 0.7503380214412725), (44, 3, 0.7352189260821131), (45, 2, 0.3601855798835907), (46, 3, 0.19919012360940358), (47, 3, 0.4292163321266754), (48, 3, 0.5690207506768797), (49, 2, 0.5871996295657937)]","[0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1]",20,13,13,18,16,20.0
"[(0, 3, 0.43133032054530074), (1, 2, 0.681716071187385), (2, 2, 0.8045759665874535), (3, 2, 0.33883319516466837), (4, 2, 0.4326135186913722), (5, 3, 0.9025818744375955), (6, 2, 0.9558004533098174), (7, 3, 0.3457006123843195), (8, 1, 0.7012914975282485), (9, 3, 0.6478207155045512), (10, 3, 0.40224568221544554), (11, 2, 0.6916305657475771), (12, 2, 0.25723082925078), (13, 1, 0.39619326516065545), (14, 1, 0.07713731409286162), (15, 3, 0.5666124891371642), (16, 1, 0.09513027825394105), (17, 3, 0.7594878194611071), (18, 1, 0.6380623744862882), (19, 3, 0.32055734658625457), (20, 2, 0.6455734364842908), (21, 2, 0.6629519304148493), (22, 3, 0.741926583238372), (23, 1, 0.735442778338404), (24, 2, 0.8790324823713109), (25, 1, 0.22670200464202384), (26, 1, 0.38463732474432044), (27, 3, 0.6710021512477577), (28, 2, 0.40730545577735), (29, 1, 0.8271854370292802), (30, 1, 0.22727117287568832), (31, 3, 0.07452779062648296), (32, 2, 0.6679541898657873), (33, 1, 0.9839179058190212), (34, 1, 0.1884107053679338), (35, 3, 0.5338830133030752), (36, 1, 0.2525787824089448), (37, 1, 0.37529796209538235), (38, 3, 0.6473191019766881), (39, 2, 0.901721354605009), (40, 2, 0.7418538955333261), (41, 2, 0.06539482299875188), (42, 3, 0.49695682885841697), (43, 2, 0.8649431084894296), (44, 3, 0.836881393090246), (45, 3, 0.2098465061634921), (46, 2, 0.24149152099313043), (47, 2, 0.4510200926788561), (48, 2, 0.3204510768809148), (49, 1, 0.4353279936809832)]","[0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0]",14,13,13,17,12,14.0
"[(0, 3, 0.698079881026393), (1, 1, 0.05729482487966853), (2, 2, 0.4742462228665886), (3, 3, 0.9710809601917648), (4, 2, 0.4663432245743029), (5, 1, 0.710742595793398), (6, 3, 0.2866081452970418), (7, 1, 0.3011362152738045), (8, 2, 0.061797358454591556), (9, 1, 0.5287909969890676), (10, 2, 0.8746929530639627), (11, 3, 0.4035282575234074), (12, 1, 0.46190512807234774), (13, 1, 0.8795049720150258), (14, 1, 0.3598001410259256), (15, 1, 0.7840311816623697), (16, 1, 0.4280890259147492), (17, 3, 0.41004283634755323), (18, 2, 0.4191576326071442), (19, 2, 0.8265346890997867), (20, 3, 0.9258358056475541), (21, 1, 0.0016602401254617316), (22, 1, 0.8373299378199992), (23, 2, 0.5823994798341261), (24, 1, 0.5370048567120617), (25, 1, 0.29198156561524113), (26, 3, 0.39510400467724127), (27, 3, 0.3947619810125038), (28, 2, 0.8523929293465324), (29, 2, 0.6326451927123653), (30, 3, 0.4255379570123934), (31, 1, 0.059119032865132204), (32, 3, 0.23416571303149614), (33, 1, 0.5708342832932854), (34, 3, 0.3933386760756752), (35, 2, 0.28003924350940923), (36, 1, 0.6122742227842376), (37, 1, 0.6447234786878931), (38, 3, 0.8947236618672154), (39, 1, 0.7139098402359411), (40, 2, 0.11080163627011907), (41, 2, 0.6267858654703954), (42, 1, 0.9324118555329255), (43, 3, 0.5406584269205862), (44, 3, 0.7547471599070338), (45, 3, 0.32433483677985786), (46, 1, 0.43265516156455386), (47, 3, 0.2351335514428735), (48, 1, 0.8107315376459382), (49, 2, 0.6304805424274135)]","[1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0]",15,16,14,14,17,13.0
"[(0, 2, 0.5928758068113124), (1, 2, 0.6014628932431445), (2, 1, 0.2178285264041231), (3, 2, 0.847885554795047), (4, 3, 0.7875320791055348), (5, 1, 0.02718006126935546), (6, 3, 0.7314420486965324), (7, 2, 0.8209398726319609), (8, 3, 0.9553932848302618), (9, 2, 0.6176410692628103), (10, 2, 0.19607222472984465), (11, 3, 0.727763149328623), (12, 3, 0.8489409084038233), (13, 3, 0.7617394940254335), (14, 3, 0.6237199065601928), (15, 1, 0.8158363850119024), (16, 2, 0.8196759985757893), (17, 2, 0.6062616157099474), (18, 3, 0.4403782028539648), (19, 1, 0.4079928886875195), (20, 1, 0.7164402186636091), (21, 3, 0.37680143330151716), (22, 1, 0.8640339559313636), (23, 1, 0.2773861461074606), (24, 3, 0.7916615504844853), (25, 2, 0.5637584035077137), (26, 2, 0.2051556397001738), (27, 2, 0.37252848572663877), (28, 1, 0.5165122243972926), (29, 1, 0.17431348778597677), (30, 1, 0.8901130266398355), (31, 1, 0.9618766947095634), (32, 1, 0.725959744535703), (33, 3, 0.0008538881670221432), (34, 1, 0.47700916178777164), (35, 3, 0.4404216384651555), (36, 3, 0.5686262431985456), (37, 2, 0.36857818981518653), (38, 3, 0.25555972589462594), (39, 1, 0.9220554872553698), (40, 3, 0.3581736905949576), (41, 1, 0.9996244262193996), (42, 2, 0.4802699972250435), (43, 2, 0.7891099503011163), (44, 1, 0.6497557937935772), (45, 3, 0.10504832611597203), (46, 2, 0.9354347288662603), (47, 2, 0.9253115863242597), (48, 3, 0.23807325427723336), (49, 3, 0.6507683776321183)]","[1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0]",15,11,13,9,13,15.0
"[(0, 1, 0.6452267185211603), (1, 3, 0.4659262902199701), (2, 3, 0.28759836183998844), (3, 3, 0.7715337046374748), (4, 2, 0.24782027995928568), (5, 2, 0.06650721774865787), (6, 3, 0.01019051206840782), (7, 1, 0.25764028415307205), (8, 3, 0.01584039370504675), (9, 3, 0.10616228738406808), (10, 2, 0.1530175308142071), (11, 3, 0.5266729638132375), (12, 2, 0.1983711977322551), (13, 1, 0.27995607889432317), (14, 1, 0.7882296173276241), (15, 1, 0.16169462070879892), (16, 3, 0.8298139061844076), (17, 2, 0.06243931279652459), (18, 1, 0.863876386424454), (19, 1, 0.9655549028524346), (20, 2, 0.38434232604222784), (21, 2, 0.0026073306164174914), (22, 1, 0.6916826835801301), (23, 1, 0.12190451940055713), (24, 3, 0.40250801648597245), (25, 1, 0.2306428756736052), (26, 3, 0.8470067519811932), (27, 2, 0.19411292955983883), (28, 3, 0.8988703654340973), (29, 3, 0.9748488457831905), (30, 1, 0.9273063428784106), (31, 2, 0.553301559796919), (32, 2, 0.6891445706811827), (33, 1, 0.9647177531491007), (34, 3, 0.9174052631445311), (35, 3, 0.37581808179600396), (36, 2, 0.9610344584865579), (37, 1, 0.9623706358470886), (38, 3, 0.3335723640064018), (39, 1, 0.2613621478857542), (40, 2, 0.03544896730610325), (41, 2, 0.24990129483812984), (42, 3, 0.2858209740518881), (43, 3, 0.5352543268219617), (44, 3, 0.6549359184937263), (45, 1, 0.527276667918738), (46, 3, 0.13628535009606735), (47, 1, 0.1658872221675638), (48, 1, 0.6232170159484037), (49, 3, 0.4265457205440587)]","[0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0]",15,15,17,14,5,15.0
"[(0, 2, 0.19602409438905688), (1, 3, 0.9964840697224193), (2, 1, 0.7069526967246434), (3, 2, 0.0727526917201069), (4, 3, 0.44673172563909225), (5, 3, 0.4438802915858293), (6, 2, 0.25307379095903837), (7, 2, 0.23866643773667895), (8, 3, 0.9246552957636678), (9, 3, 0.19692397660361982), (10, 3, 0.2532445392376733), (11, 1, 0.5242941292715203), (12, 3, 0.31421731530578634), (13, 1, 0.2275784732189916), (14, 2, 0.7053820589406491), (15, 2, 0.8451600716210664), (16, 2, 0.09576781231707776), (17, 2, 0.3009292973437162), (18, 3, 0.19732773349257815), (19, 2, 0.8378817528609104), (20, 3, 0.4508389009099424), (21, 1, 0.09229617604557427), (22, 3, 0.259413160075207), (23, 3, 0.5148007188363477), (24, 1, 0.4743738392019121), (25, 1, 0.5999042617092197), (26, 2, 0.5149388960061109), (27, 2, 0.016117351949757386), (28, 2, 0.42105219064834987), (29, 2, 0.16128713052943378), (30, 2, 0.933015197662371), (31, 2, 0.04205742864479456), (32, 1, 0.7633184639590033), (33, 1, 0.4089219177558725), (34, 1, 0.7163230353041218), (35, 3, 0.09037599276380326), (36, 2, 0.4900361152856234), (37, 2, 0.8229489390071353), (38, 3, 0.8720528532218781), (39, 3, 0.011092319611527235), (40, 3, 0.6440078999258296), (41, 3, 0.010481255454690142), (42, 1, 0.953518450245417), (43, 1, 0.6091792424440591), (44, 3, 0.7571764281830344), (45, 3, 0.9186669029077771), (46, 1, 0.8446444146665101), (47, 2, 0.1035335176866784), (48, 3, 0.04330077509037711), (49, 3, 0.7289567571173186)]","[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1]",16,14,14,14,5,16.0
"[(0, 3, 0.5720346561239102), (1, 1, 0.5146699509016737), (2, 2, 0.7188561577339768), (3, 1, 0.01698217594424445), (4, 1, 0.04933901804296248), (5, 1, 0.4816527610185867), (6, 2, 0.96052745309039), (7, 1, 0.4826626517144609), (8, 1, 0.8365472575305183), (9, 1, 0.9292322967838226), (10, 1, 0.7047689529487929), (11, 3, 0.7428373371623267), (12, 3, 0.9367125552120289), (13, 2, 0.6818662944237048), (14, 2, 0.2590199638140719), (15, 3, 0.4767324451662197), (16, 2, 0.1679359212068141), (17, 2, 0.029334354647693628), (18, 3, 0.9489600921094199), (19, 1, 0.28326411071906765), (20, 2, 0.9267554460581354), (21, 3, 0.4755750851691535), (22, 1, 0.8896420354418579), (23, 1, 0.03479623590520964), (24, 2, 0.8651596036807319), (25, 2, 0.4291276687272664), (26, 3, 0.874778717842728), (27, 2, 0.5026152509093956), (28, 2, 0.8084169533622431), (29, 2, 0.42035190540615985), (30, 2, 0.8474680570632308), (31, 2, 0.6904305065664527), (32, 1, 0.8802596927739182), (33, 1, 0.48626830436558577), (34, 3, 0.8056849864724784), (35, 3, 0.48960765098280157), (36, 1, 0.5726031673385046), (37, 2, 0.8757784992568046), (38, 1, 0.4643086380767485), (39, 3, 0.2278073058438299), (40, 1, 0.9611713547171419), (41, 1, 0.12044566377437382), (42, 2, 0.427892138816125), (43, 3, 0.19766775650909585), (44, 2, 0.9444553321694366), (45, 2, 0.5933768125543195), (46, 2, 0.20096897907947175), (47, 2, 0.370213861765991), (48, 1, 0.48538711828100856), (49, 3, 0.9545066005839172)]","[1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]",23,19,15,20,15,23.0
"[(0, 2, 0.7867091522128884), (1, 3, 0.6503392887723771), (2, 2, 0.037321784167433925), (3, 1, 0.46901095477189636), (4, 1, 0.3498672952638), (5, 2, 0.056232100680692065), (6, 1, 0.8561599540760425), (7, 1, 0.1924495241037648), (8, 2, 0.12796906637744476), (9, 1, 0.18698589522971354), (10, 3, 0.10315772824470193), (11, 2, 0.8101846913744636), (12, 2, 0.7939176257677437), (13, 3, 0.40385246562824517), (14, 3, 0.9324463851754468), (15, 3, 0.22000840563923185), (16, 1, 0.9969687227378354), (17, 3, 0.24860573990501478), (18, 2, 0.7285665550949476), (19, 2, 0.377078512479856), (20, 2, 0.1646391969118517), (21, 1, 0.7327180051493959), (22, 2, 0.34500114448697794), (23, 2, 0.4930201562607983), (24, 2, 0.03836573847804303), (25, 1, 0.518578883587043), (26, 1, 0.5914409521771985), (27, 1, 0.4862639427129689), (28, 3, 0.6032536573665823), (29, 3, 0.5757378709139035), (30, 1, 0.8768981370046292), (31, 1, 0.0676548662280092), (32, 2, 0.29116268116133714), (33, 3, 0.3778674546640576), (34, 1, 0.5983795007584974), (35, 1, 0.7106277305040134), (36, 1, 0.04684337496768243), (37, 2, 0.8667506265432702), (38, 3, 0.04527616028246384), (39, 2, 0.4642324402233854), (40, 2, 0.8623423214083432), (41, 3, 0.3995035337134536), (42, 1, 0.4235060995888146), (43, 1, 0.3017780848159284), (44, 1, 0.32968111496630625), (45, 2, 0.9125139475198626), (46, 1, 0.8520956834030416), (47, 1, 0.22620169410049984), (48, 3, 0.8063161722746722), (49, 2, 0.6007824017759775)]","[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1]",12,0,12,12,17,12.0
"[(0, 1, 0.870551513682337), (1, 1, 0.7441694159492434), (2, 1, 0.41386636258702025), (3, 2, 0.2909738474425636), (4, 3, 0.12031933174318188), (5, 1, 0.4065691221981439), (6, 2, 0.231046213743904), (7, 1, 0.5450452438772109), (8, 1, 0.1706167111524467), (9, 1, 0.1274463772760449), (10, 3, 0.12355372363507489), (11, 1, 0.01968417004817391), (12, 3, 0.5278110304822431), (13, 1, 0.7199466737163727), (14, 3, 0.09876660978022844), (15, 3, 0.6489824803867795), (16, 1, 0.8354738845222529), (17, 2, 0.38850135414079734), (18, 2, 0.5878492978015167), (19, 1, 0.3854359249167123), (20, 1, 0.5810603356583918), (21, 1, 0.28524185787962575), (22, 2, 0.7833543145360377), (23, 1, 0.911447651692017), (24, 1, 0.10780826008887268), (25, 3, 0.521155526727309), (26, 3, 0.5963805972632447), (27, 3, 0.231762674785025), (28, 2, 0.8257158663685003), (29, 2, 0.039857288657288326), (30, 2, 0.5184903383494828), (31, 1, 0.09078645677763142), (32, 1, 0.7345810005148066), (33, 3, 0.49075259735691823), (34, 1, 0.9251209678635183), (35, 1, 0.5139847764300954), (36, 2, 0.5943260545119449), (37, 2, 0.41622765798593), (38, 3, 0.06731003899013532), (39, 2, 0.92452323876205), (40, 3, 0.12484120919760677), (41, 1, 0.7939451801669338), (42, 2, 0.877092344983042), (43, 3, 0.5435676178982797), (44, 1, 0.7618933636000524), (45, 2, 0.026380650542161876), (46, 3, 0.8027833209036486), (47, 3, 0.5046369440746872), (48, 2, 0.9277009880174202), (49, 1, 0.4635562679384989)]","[1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1]",12,10,11,11,4,12.0
"[(0, 3, 0.6268862642634268), (1, 3, 0.5098483673202969), (2, 3, 0.9360620823099852), (3, 3, 0.16636784744265165), (4, 1, 0.23410304050420505), (5, 2, 0.2019726582181337), (6, 3, 0.6906459620141625), (7, 3, 0.8940958032417807), (8, 2, 0.5361975804408754), (9, 3, 0.7578978165844374), (10, 1, 0.8615003385738089), (11, 1, 0.7896359819434572), (12, 1, 0.49088125716466946), (13, 1, 0.9069867915695767), (14, 3, 0.6320094435118185), (15, 1, 0.9695482615767858), (16, 2, 0.4311104207753278), (17, 2, 0.7434682594643897), (18, 2, 0.41783831217214196), (19, 1, 0.631318664574776), (20, 2, 0.6453334321889532), (21, 3, 0.7031191203609678), (22, 3, 0.08225922661432372), (23, 3, 0.4867981835940972), (24, 2, 0.7186235822162266), (25, 1, 0.5450354700716811), (26, 1, 0.3653928927742316), (27, 1, 0.7052692349467813), (28, 2, 0.0105397136200015), (29, 2, 0.0753902900818425), (30, 1, 0.3701726109585244), (31, 2, 0.164662653349133), (32, 2, 0.27828502914940767), (33, 2, 0.41219248984777324), (34, 2, 0.4225407803694047), (35, 2, 0.6444886726270372), (36, 1, 0.12715612245606966), (37, 3, 0.4997048499637252), (38, 1, 0.09192032345689194), (39, 2, 0.7533112605191659), (40, 3, 0.37035217477246674), (41, 3, 0.8121168012231065), (42, 1, 0.4447180791025859), (43, 3, 0.21985427126967694), (44, 2, 0.7696757299553094), (45, 2, 0.4413186056296452), (46, 2, 0.31092366355067413), (47, 2, 0.31884296138738055), (48, 3, 0.021426251219352488), (49, 2, 0.17827208345210832)]","[0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",7,13,0,15,11,6.0
